x	y	id	label	task_id
174	19	4	T	0
195	79	4	T	1
349	62	4	T	0
516	11	0	Z	0
67	41	4	T	0
778	152	6	A	0
644	151	6	A	0
901	151	0	Z	0
545	158	6	A	0
778	186	7	M	2
925	169	7	M	0
543	171	7	M	0
766	149	6	A	0
616	191	7	M	0
494	175	7	M	0
606	152	6	A	0
933	185	7	M	0
531	150	6	A	0
920	193	7	M	0
517	189	7	M	0
612	174	7	M	0
904	180	7	M	0
519	176	7	M	0
946	157	0	Z	0
527	189	7	M	0
640	188	7	M	0
619	176	7	M	0
603	187	7	M	0
648	149	6	A	0
633	181	7	M	0
644	175	7	M	0
629	152	6	A	0
607	159	6	A	0
608	191	7	M	0
623	168	7	M	0
647	169	7	M	0
62	161	6	A	0
86	176	6	A	2
81	166	6	A	0
90	180	6	A	2
618	188	7	M	0
54	167	6	A	0
510	174	7	M	0
766	156	6	A	0
909	183	7	M	0
548	156	6	A	0
791	168	7	M	2
632	146	6	A	0
770	190	7	M	0
634	148	6	A	0
529	183	7	M	0
68	156	6	A	0
92	183	6	A	2
52	184	6	A	2
63	156	6	A	0
57	146	6	A	0
759	175	7	M	0
610	154	6	A	0
99	156	6	A	0
757	157	6	A	0
766	160	0	Z	0
616	171	7	M	0
77	165	6	A	0
787	168	7	M	2
629	185	7	M	0
87	148	6	A	0
88	188	6	A	2
75	156	6	A	0
98	187	6	A	2
64	160	6	A	0
760	116	0	Z	0
622	157	6	A	0
629	178	7	M	0
608	192	7	M	0
647	163	0	Z	0
606	189	7	M	0
648	192	7	M	0
604	150	6	A	0
639	162	0	Z	0
639	180	7	M	0
674	178	7	M	0
632	152	6	A	0
698	160	0	Z	0
648	213	7	M	0
676	179	7	M	0
638	178	7	M	0
918	193	7	M	0
629	159	6	A	0
908	177	7	M	0
628	163	0	Z	0
192	47	4	T	0
178	81	4	T	0
345	61	4	T	0
513	42	5	L	0
88	8	4	T	0
613	194	7	M	0
922	177	7	M	0
625	164	0	Z	0
939	165	7	M	0
606	184	7	M	0
