x	y	id	label	task_id
500	490	7	M	0
783	965	0	Z	0
854	908	7	M	0
179	415	6	A	0
98	312	6	A	0
153	390	6	A	0
293	632	6	A	0
307	866	6	A	0
223	969	0	Z	0
166	967	0	Z	0
667	791	7	M	0
825	710	7	M	0
276	823	6	A	0
200	840	6	A	0
293	812	6	A	0
160	279	6	A	0
137	0	0	Z	0
512	333	7	M	0
363	191	6	A	0
73	574	6	A	0
370	165	6	A	0
52	121	6	A	0
264	946	0	Z	0
161	807	6	A	0
319	532	6	A	0
891	195	7	M	0
125	52	4	T	0
80	35	4	T	0
164	111	0	Z	0
582	169	7	M	0
804	136	6	A	0
854	944	0	Z	0
800	941	0	Z	0
125	939	6	A	0
31	902	6	A	0
307	917	6	A	0
69	85	4	T	0
78	156	6	A	0
167	151	6	A	0
808	940	0	Z	0
128	59	4	T	1
148	62	4	T	1
196	142	6	A	0
817	94	6	A	0
122	34	4	T	0
130	183	6	A	2
118	868	6	A	1
232	673	6	A	0
138	72	4	T	1
459	169	7	M	0
531	330	7	M	0
262	718	6	A	0
200	823	6	A	0
190	976	0	Z	0
166	224	6	A	0
102	61	4	T	1
48	66	4	T	1
113	2	0	Z	0
111	30	4	T	0
115	45	4	T	0
108	38	4	T	0
108	42	4	T	0
144	52	4	T	0
233	14	4	T	0
333	29	4	T	0
243	8	4	T	0
164	79	4	T	2
288	52	4	T	0
221	12	4	T	0
61	114	0	Z	0
161	839	6	A	0
280	942	6	A	0
341	939	6	A	0
469	881	7	M	0
232	928	6	A	0
6	66	4	T	0
75	20	4	T	0
222	278	6	A	0
113	154	6	A	0
233	256	6	A	0
260	52	4	T	0
158	25	4	T	0
335	423	6	A	0
1	278	0	Z	0
133	902	6	A	0
218	842	6	A	0
56	246	6	A	0
128	10	4	T	0
264	79	4	T	0
360	45	4	T	0
442	34	0	Z	0
364	31	4	T	0
119	31	4	T	0
450	186	7	M	0
271	417	6	A	0
166	413	6	A	0
147	195	6	A	0
257	10	4	T	0
360	28	4	T	0
70	33	4	T	0
163	197	6	A	0
