# user, index, time, x, y
1,1,0.185000,355,67
1,2,0.215000,313,248
1,3,0.550000,234,273
1,4,0.375000,181,203
1,5,0.325000,350,282
1,6,0.185000,201,459
1,7,0.550000,82,49
1,8,0.280000,58,64
1,9,0.450000,60,216
1,10,0.185000,64,297
1,11,0.550000,196,169
1,12,0.550000,310,118
1,13,0.550000,236,222
1,14,0.215000,366,349
1,15,0.125000,546,68
1,16,0.185000,262,71
1,17,0.125000,381,49
1,18,0.215000,27,54
1,19,0.550000,24,53
1,20,0.280000,48,54
1,21,0.185000,378,226
1,22,0.185000,143,41
1,23,0.215000,132,51
1,24,0.450000,385,416
2,1,0.550000,17,102
2,2,0.550000,280,44
2,3,0.245000,409,37
2,4,0.185000,349,56
2,5,0.125000,194,39
2,6,0.550000,172,214
2,7,0.550000,16,56
2,8,0.245000,166,67
2,9,0.125000,91,51
2,10,0.125000,73,128
2,11,0.325000,43,59
2,12,0.280000,273,58
2,13,0.325000,242,96
2,14,0.125000,77,153
2,15,0.550000,243,118
2,16,0.215000,417,139
2,17,0.125000,622,25
2,18,0.185000,243,44
2,19,0.550000,55,66
2,20,0.185000,181,163
2,21,0.215000,121,38
2,22,0.550000,226,278
2,23,0.550000,461,236
3,1,0.450000,340,252
3,2,0.125000,162,208
3,3,0.280000,231,177
3,4,0.185000,52,28
3,5,0.245000,387,99
3,6,0.125000,563,411
3,7,0.280000,477,467
3,8,0.550000,492,136
3,9,0.125000,258,66
3,10,0.185000,254,138
3,11,0.550000,361,129
3,12,0.550000,285,72
3,13,0.125000,134,50
3,14,0.125000,48,160
3,15,0.550000,133,47
3,16,0.215000,126,46
3,17,0.185000,46,35
3,18,0.280000,209,76
4,1,0.280000,306,233
4,2,0.185000,342,231
4,3,0.090000,397,47
4,4,0.185000,409,56
4,5,0.280000,509,97
4,6,0.125000,572,116
4,7,0.245000,599,60
4,8,0.325000,613,67
4,9,0.245000,300,63
4,10,0.185000,207,53
4,11,0.280000,250,38
4,12,0.325000,22,298
4,13,0.450000,133,324
4,14,0.125000,225,387
4,15,0.185000,363,277
4,16,0.125000,339,101
4,17,0.375000,315,70
4,18,0.550000,106,51
4,19,0.280000,604,48
4,20,0.550000,421,54
4,21,0.550000,99,225
4,22,0.375000,200,239
4,23,0.550000,79,50
4,24,0.185000,118,353
4,25,0.185000,213,74
5,1,0.280000,335,177
5,2,0.215000,253,204
5,3,0.550000,213,64
5,4,0.550000,553,55
5,5,0.550000,427,58
5,6,0.245000,424,68
5,7,0.185000,363,62
5,8,0.125000,68,61
5,9,0.215000,91,231
5,10,0.550000,268,62
5,11,0.280000,32,97
5,12,0.550000,137,60
5,13,0.375000,34,60
5,14,0.280000,236,314
5,15,0.550000,118,271
5,16,0.550000,47,200
5,17,0.185000,159,58
5,18,0.125000,42,346
5,19,0.325000,110,357
5,20,0.325000,584,441
5,21,0.450000,439,201
5,22,0.550000,126,76
5,23,0.550000,54,127
6,1,0.185000,285,226
6,2,0.125000,316,261
6,3,0.185000,309,243
6,4,0.125000,252,190
6,5,0.325000,272,301
6,6,0.185000,274,370
6,7,0.125000,110,198
6,8,0.215000,286,205
6,9,0.375000,143,48
6,10,0.185000,376,275
6,11,0.125000,387,70
6,12,0.245000,291,116
6,13,0.185000,85,152
6,14,0.375000,141,186
6,15,0.185000,39,89
6,16,0.215000,227,312
6,17,0.125000,164,225
6,18,0.185000,317,194
6,19,0.185000,378,188
6,20,0.125000,14,91
6,21,0.125000,78,143
6,22,0.245000,79,110
6,23,0.185000,307,181
7,1,0.185000,314,223
7,2,0.125000,277,250
7,3,0.185000,317,224
7,4,0.375000,463,69
7,5,0.185000,571,50
7,6,0.550000,538,160
7,7,0.550000,259,330
7,8,0.245000,432,54
7,9,0.185000,628,117
7,10,0.550000,438,43
7,11,0.325000,331,118
7,12,0.215000,375,216
7,13,0.125000,492,37
7,14,0.090000,614,128
7,15,0.185000,323,275
7,16,0.325000,337,273
7,17,0.280000,310,338
7,18,0.125000,105,180
7,19,0.245000,158,65
7,20,0.185000,315,85
7,21,0.185000,207,33
8,1,0.215000,302,207
8,2,0.185000,346,211
8,3,0.550000,268,58
8,4,0.185000,40,47
8,5,0.550000,92,52
8,6,0.215000,35,233
8,7,0.550000,288,62
8,8,0.125000,105,26
8,9,0.280000,350,48
8,10,0.550000,147,336
8,11,0.185000,125,243
8,12,0.325000,349,197
8,13,0.125000,173,65
8,14,0.450000,138,200
8,15,0.280000,133,27
8,16,0.325000,71,285
8,17,0.450000,326,294
8,18,0.125000,208,331
8,19,0.185000,506,305
8,20,0.215000,454,288
8,21,0.125000,334,26
8,22,0.185000,508,202
8,23,0.125000,435,107
9,1,0.280000,341,233
9,2,0.550000,374,186
9,3,0.280000,251,110
9,4,0.215000,242,65
9,5,0.550000,190,41
9,6,0.325000,305,72
9,7,0.325000,77,48
9,8,0.550000,53,62
9,9,0.125000,84,68
9,10,0.185000,322,283
9,11,0.215000,367,128
9,12,0.550000,379,200
9,13,0.375000,318,148
9,14,0.245000,3,219
9,15,0.280000,394,241
9,16,0.600000,426,185
9,17,0.125000,599,78
9,18,0.550000,256,208
9,19,0.245000,411,51
9,20,0.550000,526,149
9,21,0.215000,574,79
9,22,0.550000,459,78
9,23,0.185000,282,64
9,24,0.185000,158,330
10,1,0.185000,322,244
10,2,0.185000,269,252
10,3,0.185000,260,59
10,4,0.125000,326,55
10,5,0.185000,353,52
10,6,0.375000,169,144
10,7,0.550000,243,69
10,8,0.375000,172,236
10,9,0.550000,53,459
10,10,0.245000,145,369
10,11,0.280000,373,156
10,12,0.550000,267,341
10,13,0.550000,315,262
10,14,0.245000,69,141
10,15,0.325000,289,245
10,16,0.325000,85,140
10,17,0.215000,547,318
10,18,0.550000,597,100
10,19,0.550000,600,142
10,20,0.550000,361,242
10,21,0.185000,248,254
10,22,0.245000,121,91
11,1,0.325000,324,247
11,2,0.185000,118,204
11,3,0.550000,325,59
11,4,0.550000,60,33
11,5,0.215000,136,51
11,6,0.450000,66,55
11,7,0.550000,42,110
11,8,0.215000,117,210
11,9,0.550000,409,261
11,10,0.550000,455,440
11,11,0.550000,530,87
11,12,0.215000,604,118
11,13,0.550000,561,62
11,14,0.280000,390,55
11,15,0.185000,173,55
11,16,0.245000,341,128
11,17,0.125000,244,95
11,18,0.550000,133,133
11,19,0.215000,248,54
11,20,0.215000,172,149
12,1,0.215000,512,431
12,2,0.215000,336,239
12,3,0.550000,355,341
12,4,0.185000,406,394
12,5,0.550000,313,297
12,6,0.245000,308,225
12,7,0.375000,502,149
12,8,0.550000,624,123
12,9,0.325000,320,50
12,10,0.125000,61,34
12,11,0.325000,78,33
12,12,0.215000,523,45
12,13,0.090000,561,49
12,14,0.215000,579,135
12,15,0.125000,598,47
12,16,0.125000,284,50
13,1,0.280000,318,238
13,2,0.550000,473,54
13,3,0.550000,325,52
13,4,0.550000,150,53
13,5,0.550000,423,158
13,6,0.125000,600,50
13,7,0.185000,469,174
13,8,0.125000,353,314
13,9,0.185000,617,408
13,10,0.450000,506,318
13,11,0.245000,388,409
13,12,0.550000,502,321
13,13,0.280000,579,399
13,14,0.090000,484,421
13,15,0.245000,541,51
13,16,0.215000,286,42
13,17,0.185000,516,48
13,18,0.185000,382,98
13,19,0.185000,309,60
14,1,0.125000,410,197
14,2,0.550000,612,32
14,3,0.215000,200,281
14,4,0.375000,97,57
14,5,0.185000,12,121
14,6,0.215000,252,53
14,7,0.215000,25,68
14,8,0.215000,464,81
14,9,0.550000,495,3
14,10,0.325000,345,297
14,11,0.280000,356,303
14,12,0.215000,311,100
14,13,0.125000,462,20
14,14,0.245000,236,240
14,15,0.245000,312,388
14,16,0.550000,258,324
14,17,0.550000,112,174
14,18,0.125000,43,155
14,19,0.245000,204,53
15,1,0.215000,358,179
15,2,0.550000,267,47
15,3,0.185000,446,190
15,4,0.325000,199,57
15,5,0.325000,278,50
15,6,0.280000,458,207
15,7,0.215000,192,365
15,8,0.550000,247,388
15,9,0.215000,125,180
15,10,0.375000,308,42
15,11,0.090000,230,39
15,12,0.280000,315,115
15,13,0.375000,311,147
15,14,0.280000,337,221
15,15,0.450000,130,74
15,16,0.550000,15,156
15,17,0.125000,80,44
15,18,0.185000,259,52
15,19,0.375000,204,39
15,20,0.550000,276,61
15,21,0.375000,371,142
16,1,0.245000,312,276
16,2,0.185000,333,224
16,3,0.550000,228,58
16,4,0.185000,8,114
16,5,0.245000,239,53
16,6,0.185000,39,28
16,7,0.125000,85,68
16,8,0.600000,225,92
16,9,0.215000,183,46
16,10,0.550000,144,84
16,11,0.550000,195,56
16,12,0.125000,266,51
16,13,0.280000,328,26
16,14,0.245000,350,292
16,15,0.245000,266,102
16,16,0.185000,262,157
16,17,0.550000,363,207
16,18,0.245000,103,381
17,1,0.125000,306,208
17,2,0.245000,308,185
17,3,0.125000,300,251
17,4,0.245000,230,57
17,5,0.550000,100,62
17,6,0.550000,163,49
17,7,0.215000,64,117
17,8,0.215000,22,78
17,9,0.185000,27,386
17,10,0.245000,149,183
17,11,0.450000,33,222
17,12,0.125000,157,74
17,13,0.550000,173,220
17,14,0.280000,43,200
17,15,0.550000,19,60
17,16,0.215000,266,304
17,17,0.245000,177,59
18,1,0.185000,186,54
18,2,0.550000,348,293
18,3,0.215000,161,43
18,4,0.280000,105,58
18,5,0.185000,225,87
18,6,0.125000,49,135
18,7,0.185000,156,187
18,8,0.125000,326,58
18,9,0.245000,51,58
18,10,0.125000,68,124
18,11,0.215000,60,19
18,12,0.245000,316,34
18,13,0.600000,256,78
18,14,0.215000,52,113
18,15,0.550000,116,452
18,16,0.185000,171,317
18,17,0.550000,453,312
18,18,0.280000,295,96
18,19,0.215000,103,76
18,20,0.245000,253,50
18,21,0.185000,473,48
18,22,0.550000,607,114
18,23,0.325000,599,129
18,24,0.185000,333,50
18,25,0.245000,95,80
18,26,0.185000,62,63
18,27,0.550000,174,25
19,1,0.125000,257,223
19,2,0.450000,176,207
19,3,0.550000,259,56
19,4,0.125000,542,114
19,5,0.125000,581,39
19,6,0.245000,579,116
19,7,0.550000,621,55
19,8,0.550000,404,348
19,9,0.185000,515,45
19,10,0.550000,422,122
19,11,0.125000,346,161
19,12,0.325000,389,281
19,13,0.245000,314,352
19,14,0.375000,106,278
19,15,0.185000,156,236
19,16,0.125000,321,11
19,17,0.245000,76,56
19,18,0.375000,127,269
20,1,0.550000,54,30
20,2,0.325000,373,32
20,3,0.125000,580,40
20,4,0.550000,569,89
20,5,0.325000,183,61
20,6,0.125000,95,57
20,7,0.550000,56,141
20,8,0.550000,298,309
20,9,0.125000,561,19
20,10,0.850000,448,69
20,11,0.280000,372,148
20,12,0.550000,424,349
20,13,0.245000,127,317
20,14,0.245000,170,32
20,15,0.280000,364,105
20,16,0.125000,264,312
20,17,0.185000,234,40
20,18,0.215000,126,30
20,19,0.550000,273,53
20,20,0.090000,616,138
20,21,0.090000,293,180
20,22,0.185000,296,190
20,23,0.185000,386,185
21,1,0.215000,238,439
21,2,0.215000,315,239
21,3,0.125000,81,223
21,4,0.325000,135,47
21,5,0.550000,246,60
21,6,0.215000,194,73
21,7,0.245000,138,19
21,8,0.325000,264,76
21,9,0.375000,176,146
21,10,0.215000,322,65
21,11,0.125000,245,84
21,12,0.185000,522,56
21,13,0.550000,249,28
21,14,0.125000,329,51
21,15,0.245000,190,30
21,16,0.325000,103,54
21,17,0.550000,61,49
21,18,0.215000,130,53
21,19,0.215000,112,263
21,20,0.090000,33,106
21,21,0.215000,44,57
21,22,0.550000,221,45
22,1,0.550000,303,44
22,2,0.375000,254,71
22,3,0.325000,406,71
22,4,0.125000,564,96
22,5,0.550000,578,105
22,6,0.185000,472,372
22,7,0.550000,401,306
22,8,0.280000,281,120
22,9,0.215000,314,71
22,10,0.550000,548,112
22,11,0.550000,525,130
22,12,0.550000,596,75
22,13,0.325000,468,65
22,14,0.125000,630,126
22,15,0.245000,408,76
22,16,0.550000,290,282
22,17,0.185000,156,169
22,18,0.325000,251,261
22,19,0.185000,288,61
23,1,0.185000,299,160
23,2,0.090000,321,193
23,3,0.245000,108,45
23,4,0.125000,189,52
23,5,0.550000,164,147
23,6,0.325000,94,44
23,7,0.215000,96,55
23,8,0.125000,67,66
23,9,0.215000,530,111
23,10,0.185000,612,41
23,11,0.450000,612,125
23,12,0.550000,276,305
23,13,0.185000,259,315
23,14,0.550000,57,77
23,15,0.185000,356,392
23,16,0.245000,75,94
23,17,0.550000,318,218
23,18,0.550000,110,207
23,19,0.185000,135,50
23,20,0.550000,390,54
23,21,0.125000,606,131
23,22,0.550000,258,58
23,23,0.550000,144,151
23,24,0.245000,242,52
23,25,0.185000,212,210
23,26,0.125000,19,51
23,27,0.550000,141,246
24,1,0.245000,304,239
24,2,0.185000,138,114
24,3,0.125000,338,39
24,4,0.125000,137,25
24,5,0.280000,159,46
24,6,0.215000,163,53
24,7,0.450000,273,63
24,8,0.090000,191,72
24,9,0.215000,161,97
24,10,0.550000,116,216
24,11,0.325000,410,54
24,12,0.215000,500,83
24,13,0.245000,624,135
24,14,0.185000,282,54
24,15,0.125000,305,58
24,16,0.125000,381,52
24,17,0.325000,217,52
24,18,0.550000,350,105
24,19,0.280000,591,56
24,20,0.125000,314,59
25,1,0.215000,294,212
25,2,0.550000,101,39
25,3,0.550000,157,47
25,4,0.215000,186,34
25,5,0.280000,133,47
25,6,0.185000,288,59
25,7,0.325000,361,274
25,8,0.245000,21,151
25,9,0.185000,139,320
25,10,0.550000,328,267
25,11,0.185000,65,156
25,12,0.600000,37,57
25,13,0.125000,123,62
25,14,0.185000,187,144
25,15,0.550000,47,21
25,16,0.215000,61,38
25,17,0.185000,100,47
25,18,0.125000,325,26
26,1,0.375000,323,240
26,2,0.125000,317,229
26,3,0.185000,475,53
26,4,0.550000,371,216
26,5,0.125000,244,50
26,6,0.185000,569,59
26,7,0.185000,611,31
26,8,0.125000,595,5
26,9,0.550000,622,81
26,10,0.550000,443,392
26,11,0.550000,508,183
26,12,0.125000,179,188
26,13,0.550000,425,18
26,14,0.550000,36,73
26,15,0.185000,174,45
26,16,0.550000,250,160
26,17,0.090000,365,111
26,18,0.185000,237,42
26,19,0.245000,556,50
26,20,0.215000,582,158
26,21,0.600000,501,68
26,22,0.125000,480,424
26,23,0.245000,170,356
26,24,0.125000,313,93
26,25,0.245000,493,61
26,26,0.215000,310,61
26,27,0.245000,332,209
27,1,0.090000,313,246
27,2,0.185000,357,252
27,3,0.245000,350,217
27,4,0.245000,490,132
27,5,0.185000,633,45
27,6,0.215000,230,76
27,7,0.325000,268,318
27,8,0.280000,92,209
27,9,0.125000,50,330
27,10,0.450000,394,288
27,11,0.215000,347,195
27,12,0.185000,49,186
27,13,0.215000,159,340
27,14,0.125000,268,171
27,15,0.325000,319,374
27,16,0.185000,40,91
27,17,0.245000,262,360
27,18,0.215000,243,29
27,19,0.850000,91,303
27,20,0.245000,279,277
27,21,0.185000,258,69
27,22,0.550000,85,55
27,23,0.550000,207,67
27,24,0.550000,68,173
27,25,0.125000,64,126
27,26,0.280000,213,283
27,27,0.125000,383,78
28,1,0.550000,133,58
28,2,0.185000,211,185
28,3,0.125000,560,108
28,4,0.215000,195,68
28,5,0.215000,32,56
28,6,0.245000,251,47
28,7,0.125000,56,49
28,8,0.375000,101,56
28,9,0.215000,222,135
28,10,0.245000,445,70
28,11,0.215000,56,63
28,12,0.245000,89,61
28,13,0.550000,134,280
29,1,0.550000,74,27
29,2,0.185000,339,71
29,3,0.280000,275,49
29,4,0.125000,380,12
29,5,0.245000,45,46
29,6,0.280000,72,79
29,7,0.185000,241,123
29,8,0.280000,342,113
29,9,0.125000,435,129
29,10,0.185000,470,59
29,11,0.550000,609,92
29,12,0.325000,443,114
29,13,0.185000,293,194
29,14,0.550000,303,63
29,15,0.325000,211,245
29,16,0.280000,370,119
29,17,0.280000,173,421
29,18,0.185000,298,179
29,19,0.185000,318,80
29,20,0.215000,516,222
29,21,0.325000,621,99
29,22,0.280000,407,200
29,23,0.185000,578,98
30,1,0.550000,624,54
30,2,0.125000,629,108
30,3,0.450000,364,134
30,4,0.245000,417,30
30,5,0.185000,59,48
30,6,0.550000,266,219
30,7,0.125000,480,479
30,8,0.215000,41,166
30,9,0.280000,43,65
30,10,0.550000,268,222
30,11,0.125000,322,43
30,12,0.125000,322,230
30,13,0.550000,559,66
30,14,0.215000,500,103
30,15,0.550000,312,176
30,16,0.245000,338,55
30,17,0.125000,611,138
30,18,0.090000,431,68
30,19,0.600000,477,210
30,20,0.185000,439,63
30,21,0.550000,378,192
30,22,0.325000,339,60
30,23,0.550000,379,56
30,24,0.125000,530,121
30,25,0.600000,400,203
30,26,0.550000,258,338
30,27,0.325000,87,97
30,28,0.550000,215,119
30,29,0.550000,135,108
30,30,0.125000,237,60
31,1,0.550000,148,199
31,2,0.185000,199,58
31,3,0.550000,218,46
31,4,0.550000,265,68
31,5,0.450000,235,309
31,6,0.125000,336,188
31,7,0.185000,346,189
31,8,0.325000,189,24
31,9,0.125000,24,42
31,10,0.375000,51,225
31,11,0.550000,356,243
31,12,0.325000,122,206
31,13,0.245000,306,110
31,14,0.125000,315,33
31,15,0.185000,159,368
32,1,0.280000,138,139
32,2,0.185000,284,273
32,3,0.245000,70,99
32,4,0.185000,202,210
32,5,0.325000,76,61
32,6,0.185000,100,48
32,7,0.185000,125,62
32,8,0.280000,209,66
32,9,0.125000,241,34
32,10,0.550000,158,169
32,11,0.280000,174,408
32,12,0.125000,404,326
32,13,0.125000,581,132
32,14,0.185000,513,349
32,15,0.185000,592,29
32,16,0.185000,520,45
32,17,0.125000,604,55
32,18,0.215000,23,121
32,19,0.450000,194,219
32,20,0.185000,469,54
32,21,0.375000,495,53
32,22,0.185000,262,61
32,23,0.280000,96,48
32,24,0.125000,303,202
33,1,0.185000,341,239
33,2,0.600000,225,369
33,3,0.125000,279,250
33,4,0.280000,252,19
33,5,0.185000,44,48
33,6,0.550000,74,32
33,7,0.185000,222,63
33,8,0.215000,13,262
33,9,0.325000,71,432
33,10,0.125000,161,223
33,11,0.280000,339,305
33,12,0.550000,225,327
33,13,0.215000,133,376
