x	y	id	label	task_id
500	490	7	M	0
431	509	7	M	0
388	463	6	A	0
116	66	4	T	1
361	196	6	A	0
100	44	4	T	0
11	5	4	T	0
172	22	4	T	0
147	298	6	A	0
611	264	7	M	0
705	287	7	M	0
327	238	6	A	0
230	225	6	A	0
180	167	6	A	2
15	1	0	Z	0
337	470	6	A	0
275	949	0	Z	0
869	936	7	M	0
813	969	0	Z	0
27	904	6	A	0
196	951	0	Z	0
379	959	0	Z	0
833	942	0	Z	0
185	10	4	T	0
289	42	4	T	0
92	42	4	T	0
319	11	4	T	0
116	6	4	T	0
311	53	4	T	0
328	57	4	T	0
115	34	4	T	0
345	68	4	T	0
306	61	4	T	0
120	90	4	T	0
223	24	4	T	0
307	484	6	A	0
177	592	6	A	0
217	663	6	A	0
333	895	6	A	0
274	914	6	A	0
817	932	7	M	0
893	973	0	Z	0
774	162	7	M	0
327	99	0	Z	0
104	79	4	T	1
363	39	4	T	0
239	937	6	A	0
91	743	6	A	0
294	222	6	A	0
826	960	0	Z	0
765	927	7	M	0
891	954	0	Z	0
211	319	6	A	0
195	193	6	A	0
93	38	4	T	0
344	8	4	T	0
58	17	4	T	0
171	12	4	T	0
279	65	4	T	0
339	67	4	T	0
818	236	7	M	0
875	114	6	A	0
682	103	6	A	0
55	330	6	A	0
166	279	6	A	0
297	52	4	T	0
105	311	6	A	0
370	520	6	A	0
835	957	0	Z	0
230	589	6	A	0
53	242	6	A	0
128	11	4	T	0
327	14	4	T	0
166	35	4	T	0
291	63	4	T	0
366	77	4	T	0
160	24	4	T	0
228	1	0	Z	0
132	12	4	T	0
255	1	0	Z	0
146	11	4	T	0
246	17	4	T	0
151	49	4	T	0
132	28	4	T	0
181	29	4	T	0
132	8	4	T	0
191	7	4	T	0
122	17	4	T	0
187	7	4	T	0
80	1	0	Z	0
262	34	4	T	0
166	43	4	T	0
263	28	4	T	0
127	37	4	T	0
97	72	4	T	1
164	15	4	T	0
55	82	4	T	3
348	575	6	A	0
83	31	4	T	0
206	25	4	T	0
313	432	6	A	0
