x	y	id	label	task_id
195	574	7	M	0
277	11	4	T	0
275	562	7	M	0
101	95	4	T	0
18	256	6	A	0
355	183	7	M	0
624	173	7	M	0
633	183	7	M	0
609	190	7	M	0
646	179	7	M	0
538	955	0	Z	0
782	232	7	M	0
848	163	0	Z	0
546	455	7	M	0
686	428	7	M	0
544	462	7	M	0
276	431	7	M	0
542	480	7	M	0
311	414	7	M	0
739	479	7	M	0
292	266	7	M	0
285	103	4	T	0
291	285	7	M	0
293	276	7	M	0
283	247	7	M	0
276	270	7	M	0
263	118	0	Z	0
277	270	7	M	0
259	145	6	A	1
275	126	0	Z	0
260	251	7	M	0
291	274	7	M	0
251	133	6	A	0
273	107	4	T	0
299	814	7	M	0
291	393	7	M	0
259	432	7	M	0
258	863	7	M	0
62	392	6	A	0
251	865	7	M	0
347	200	7	M	0
624	239	7	M	0
690	149	6	A	0
616	221	7	M	0
659	219	7	M	0
147	844	6	A	0
91	425	6	A	0
142	849	6	A	0
26	408	6	A	0
52	868	6	A	0
