x	y	id	label	task_id
67	311	6	A	0
293	35	4	T	0
265	876	7	M	0
184	750	6	A	0
261	321	7	M	0
755	161	0	Z	0
527	149	6	A	0
911	153	0	Z	0
510	153	6	A	0
508	189	7	M	0
501	155	6	A	0
605	169	7	M	0
469	151	6	A	0
615	185	7	M	0
637	166	7	M	0
618	167	7	M	0
466	192	7	M	0
649	162	0	Z	0
469	179	7	M	0
620	149	6	A	0
640	163	0	Z	0
329	186	7	M	0
531	176	7	M	0
628	150	6	A	0
535	156	6	A	0
986	191	0	Z	0
915	241	7	M	0
937	182	7	M	0
916	231	7	M	0
924	230	7	M	0
94	392	6	A	0
89	150	6	A	0
263	121	0	Z	0
169	190	6	A	0
278	123	0	Z	0
381	185	7	M	0
908	172	7	M	0
938	187	7	M	0
922	233	7	M	0
963	153	0	Z	0
901	189	7	M	0
930	155	0	Z	0
942	162	0	Z	0
379	222	7	M	0
692	159	6	A	0
399	175	7	M	0
287	157	6	A	0
356	179	7	M	0
908	150	0	Z	0
947	177	7	M	0
