x	y	id	label	task_id
500	486	7	M	0
259	63	4	T	0
837	111	0	Z	0
268	20	4	T	0
216	817	7	M	0
232	842	7	M	0
152	931	6	A	0
533	100	5	L	0
576	60	5	L	1
250	59	4	T	0
575	79	5	L	1
558	58	5	L	1
599	74	5	L	1
281	401	7	M	0
306	410	7	M	0
178	639	6	A	0
130	757	6	A	0
108	776	6	A	0
160	880	6	A	0
279	927	7	M	0
157	604	6	A	0
312	86	4	T	0
128	114	4	T	0
134	22	4	T	0
700	67	5	L	1
867	188	7	M	0
726	70	5	L	0
317	41	4	T	0
44	19	4	T	0
179	907	6	A	0
146	957	0	Z	0
311	124	0	Z	0
297	60	4	T	0
900	344	7	M	0
151	613	6	A	0
109	934	6	A	0
208	829	7	M	0
105	836	6	A	0
124	739	6	A	0
177	847	6	A	0
350	183	7	M	0
405	105	4	T	0
880	206	7	M	0
867	95	0	Z	0
204	12	4	T	0
893	148	0	Z	0
751	174	7	M	0
799	117	0	Z	0
238	77	4	T	0
857	178	7	M	0
917	171	7	M	0
205	826	7	M	0
125	741	6	A	0
130	753	6	A	0
197	27	4	T	0
345	100	4	T	0
559	102	5	L	0
673	100	5	L	0
907	206	7	M	0
989	869	0	Z	0
744	880	7	M	0
207	567	7	M	0
255	117	0	Z	0
234	45	4	T	0
249	89	4	T	0
509	152	6	A	0
776	167	7	M	2
877	191	7	M	0
910	250	7	M	0
926	244	7	M	0
142	295	6	A	0
103	282	6	A	2
830	263	7	M	0
434	241	7	M	2
340	236	7	M	0
294	105	4	T	0
74	181	6	A	2
92	781	6	A	0
229	872	7	M	0
477	285	7	M	0
713	122	0	Z	0
912	1	0	Z	0
113	240	6	A	2
109	320	6	A	0
156	361	6	A	0
831	105	0	Z	0
852	68	0	Z	0
250	112	4	T	0
116	150	6	A	0
184	732	6	A	0
206	831	7	M	0
212	743	7	M	0
367	62	4	T	0
172	273	6	A	0
504	110	5	L	0
601	125	0	Z	0
252	415	7	M	0
208	753	7	M	0
227	575	7	M	0
643	191	7	M	0
877	41	0	Z	0
