x	y	id	label	task_id
251	19	4	T	0
254	378	6	A	0
370	788	6	A	0
360	79	4	T	0
269	541	6	A	0
578	108	6	A	0
903	141	6	A	0
196	145	6	A	0
514	155	7	M	0
938	177	7	M	0
562	162	7	M	0
929	165	7	M	0
499	160	7	M	0
935	192	7	M	0
587	161	7	M	0
633	172	7	M	0
933	156	7	M	0
588	158	7	M	0
916	151	6	A	0
595	171	7	M	0
592	257	7	M	0
564	559	7	M	0
582	227	7	M	0
273	865	6	A	1
569	250	7	M	0
577	546	7	M	0
589	585	7	M	0
559	558	7	M	0
566	791	7	M	0
654	945	0	Z	0
97	395	6	A	0
71	172	6	A	2
91	192	6	A	0
97	183	6	A	2
62	149	6	A	0
51	154	6	A	0
125	149	6	A	0
61	150	6	A	0
91	426	6	A	0
63	217	6	A	2
593	153	7	M	0
596	565	7	M	0
244	212	6	A	0
572	232	7	M	0
276	229	6	A	0
87	149	6	A	0
97	219	6	A	2
58	131	6	A	0
256	267	6	A	0
366	103	0	Z	0
