x	y	id	label	task_id
61	19	4	T	0
24	199	6	A	0
75	0	0	Z	0
4	535	0	Z	0
145	32	4	T	1
436	181	7	M	0
191	102	4	T	0
82	155	6	A	2
52	438	6	A	0
80	305	6	A	0
80	315	6	A	0
157	562	7	M	0
177	293	7	M	0
182	581	7	M	0
108	305	6	A	0
357	421	7	M	0
512	417	7	M	0
351	601	7	M	0
535	172	7	M	0
680	172	7	M	0
268	259	7	M	0
377	123	6	A	0
103	403	6	A	0
99	103	0	Z	0
399	247	7	M	0
727	443	7	M	0
504	188	7	M	0
520	219	7	M	0
508	183	7	M	0
779	189	7	M	0
545	422	7	M	0
533	449	7	M	0
522	224	7	M	0
510	209	7	M	0
543	433	7	M	0
295	245	7	M	0
385	107	6	A	0
51	911	0	Z	0
192	250	7	M	0
388	258	7	M	0
160	365	7	M	0
263	132	6	A	0
256	248	7	M	0
376	257	7	M	0
283	331	7	M	0
170	424	7	M	0
151	357	6	A	0
287	234	7	M	0
275	273	7	M	0
283	231	7	M	0
