x	y	id	label	task_id
57	37	4	T	1
166	603	6	A	0
159	262	6	A	2
240	35	4	T	1
28	705	6	A	0
176	88	4	T	0
342	113	0	Z	0
795	122	6	A	1
300	150	6	A	3
641	144	0	Z	0
911	130	6	A	0
526	157	7	M	0
627	138	6	A	0
343	131	0	Z	0
641	159	7	M	0
722	192	7	M	0
375	365	7	M	0
357	387	7	M	0
381	370	7	M	0
518	376	7	M	0
72	160	6	A	2
371	88	0	Z	0
58	134	0	Z	0
377	89	0	Z	0
355	146	0	Z	0
93	108	0	Z	0
399	275	7	M	0
353	118	6	A	0
272	127	0	Z	0
115	161	6	A	2
511	179	7	M	0
318	374	6	A	0
410	369	7	M	0
355	152	7	M	0
544	460	7	M	0
748	543	7	M	0
623	522	7	M	0
743	552	7	M	0
500	520	7	M	0
393	446	7	M	0
548	542	7	M	0
314	540	6	A	0
543	439	7	M	0
548	124	6	A	0
535	122	6	A	0
351	103	6	A	0
280	125	0	Z	0
390	130	6	A	0
287	123	0	Z	0
94	136	0	Z	0
