x	y	id	label	task_id
167	41	4	T	0
154	82	4	T	0
349	57	4	T	0
518	46	5	L	0
58	25	4	T	0
525	161	6	A	0
776	183	7	M	2
485	173	7	M	0
920	153	0	Z	0
523	185	7	M	0
515	167	7	M	0
546	451	7	M	0
670	212	7	M	0
508	441	7	M	0
258	232	7	M	0
581	185	7	M	0
922	175	7	M	0
920	176	7	M	0
908	190	7	M	0
913	161	0	Z	0
926	152	0	Z	0
901	165	7	M	0
923	154	0	Z	0
913	189	7	M	0
927	152	0	Z	0
908	164	0	Z	0
932	159	0	Z	0
915	154	0	Z	0
921	183	7	M	0
924	149	0	Z	0
932	183	7	M	0
945	151	0	Z	0
949	164	7	M	0
922	157	0	Z	0
946	158	0	Z	0
941	155	0	Z	0
904	172	7	M	0
941	166	7	M	0
915	188	7	M	0
929	158	0	Z	0
139	170	6	A	2
294	117	0	Z	0
92	156	6	A	0
250	135	6	A	1
360	165	0	Z	0
291	177	7	M	0
293	158	6	A	0
293	148	6	A	1
261	173	7	M	0
258	174	7	M	0
299	163	0	Z	0
288	150	6	A	1
277	194	7	M	0
251	147	6	A	1
295	150	6	A	1
84	158	6	A	0
299	129	0	Z	0
519	177	7	M	0
266	194	7	M	0
266	165	0	Z	0
640	182	7	M	0
907	164	0	Z	0
900	179	7	M	0
931	181	7	M	0
913	191	7	M	0
912	181	7	M	0
463	157	6	A	0
603	152	6	A	0
942	150	0	Z	0
474	156	6	A	0
941	182	7	M	0
474	190	7	M	0
942	174	7	M	0
467	181	7	M	0
947	156	0	Z	0
