x	y	id	label	task_id
152	1	0	Z	0
164	84	4	T	0
323	89	4	T	0
510	41	5	L	0
83	15	4	T	0
352	155	6	A	0
693	150	6	A	0
475	186	7	M	0
615	154	6	A	0
486	177	7	M	0
298	445	7	M	0
516	570	7	M	0
542	918	7	M	0
664	612	7	M	0
249	592	7	M	0
634	161	0	Z	0
464	182	7	M	0
638	161	0	Z	0
461	170	7	M	0
648	177	7	M	0
274	291	7	M	0
384	879	7	M	0
136	405	6	A	0
109	279	6	A	2
294	866	7	M	0
494	168	7	M	0
614	186	7	M	0
628	175	7	M	0
623	169	7	M	0
640	148	6	A	0
624	148	6	A	0
639	160	6	A	0
637	183	7	M	0
614	191	7	M	0
605	153	6	A	0
475	152	6	A	0
631	166	7	M	0
609	168	7	M	0
613	179	7	M	0
649	163	0	Z	0
614	166	7	M	0
61	191	6	A	2
380	164	0	Z	0
627	192	7	M	0
455	158	6	A	0
467	158	6	A	0
56	181	6	A	2
356	166	0	Z	0
648	152	6	A	0
490	171	7	M	0
62	191	6	A	2
378	193	7	M	0
637	180	7	M	0
463	193	7	M	0
53	191	6	A	2
363	192	7	M	0
601	165	0	Z	0
96	159	6	A	0
371	162	6	A	0
621	151	6	A	0
634	159	6	A	0
76	153	6	A	0
355	152	6	A	0
620	163	0	Z	0
60	180	6	A	2
399	175	7	M	0
636	191	7	M	0
455	147	6	A	0
62	164	6	A	0
355	195	7	M	0
365	168	7	M	0
629	148	6	A	0
478	187	7	M	0
83	181	6	A	2
393	149	6	A	2
85	158	6	A	0
371	179	7	M	0
608	155	6	A	0
498	177	7	M	0
627	171	7	M	0
646	156	6	A	0
451	190	7	M	0
639	180	7	M	0
472	153	6	A	0
603	183	7	M	0
68	171	6	A	2
356	169	7	M	0
630	172	7	M	0
453	170	7	M	0
614	192	7	M	0
76	175	6	A	2
366	190	7	M	0
641	152	6	A	0
633	164	0	Z	0
648	156	6	A	0
637	159	6	A	0
641	177	7	M	0
640	193	7	M	0
618	195	7	M	0
606	149	6	A	0
