x	y	id	label	task_id
170	9	4	T	0
363	35	4	T	0
34	58	4	T	1
53	76	4	T	1
389	97	0	Z	0
168	882	6	A	1
39	452	6	A	0
171	580	6	A	0
49	482	6	A	0
77	636	6	A	0
352	448	6	A	0
397	636	6	A	0
643	611	7	M	0
634	154	7	M	0
629	561	7	M	0
619	213	7	M	0
521	154	7	M	0
621	540	7	M	0
510	236	7	M	0
647	226	7	M	0
500	183	7	M	0
296	171	6	A	2
517	187	7	M	0
294	147	6	A	0
535	189	7	M	0
511	200	7	M	0
596	238	7	M	0
560	555	7	M	0
557	795	7	M	0
504	476	7	M	0
536	148	0	Z	0
520	184	7	M	0
353	187	6	A	0
545	156	7	M	0
519	148	0	Z	0
540	154	7	M	0
524	155	7	M	0
545	164	7	M	0
525	165	7	M	0
685	165	7	M	0
544	158	7	M	0
511	193	7	M	0
522	178	7	M	0
544	182	7	M	0
524	151	0	Z	0
512	193	7	M	0
537	160	7	M	0
517	192	7	M	0
521	149	0	Z	0
526	159	7	M	0
567	543	7	M	0
500	918	7	M	0
597	779	7	M	0
565	758	7	M	0
592	883	7	M	0
517	170	7	M	0
506	175	7	M	0
358	152	6	A	0
542	182	7	M	0
535	185	7	M	0
540	175	7	M	0
504	171	7	M	0
520	170	7	M	0
538	173	7	M	0
504	155	7	M	0
515	924	7	M	0
575	917	7	M	0
703	908	7	M	0
610	766	7	M	0
652	746	7	M	0
533	180	7	M	0
518	195	7	M	0
267	189	6	A	0
503	157	7	M	0
533	174	7	M	0
501	906	7	M	0
623	894	7	M	0
618	606	7	M	0
605	735	7	M	0
612	745	7	M	0
609	613	7	M	0
602	616	7	M	0
618	608	7	M	0
646	604	7	M	0
614	768	7	M	0
385	177	6	A	0
503	170	7	M	0
780	166	7	M	0
546	151	0	Z	0
375	189	6	A	0
541	177	7	M	0
93	168	6	A	2
409	173	6	A	0
549	164	7	M	0
366	166	6	A	0
910	195	7	M	0
470	167	7	M	0
933	176	7	M	0
486	164	7	M	0
900	164	7	M	0
