x	y	id	label	task_id
174	4	4	T	0
195	95	4	T	0
314	84	4	T	0
538	43	5	L	0
93	9	4	T	0
394	147	6	A	2
699	165	0	Z	0
453	167	0	Z	0
641	165	0	Z	0
465	158	6	A	0
622	175	7	M	0
473	159	6	A	0
627	186	7	M	0
454	170	7	M	0
628	184	7	M	0
460	159	6	A	0
619	186	7	M	0
492	183	7	M	0
606	154	6	A	0
493	178	7	M	0
476	190	7	M	0
626	159	6	A	0
454	179	7	M	0
637	173	7	M	0
465	166	0	Z	0
601	148	6	A	0
490	192	7	M	0
626	168	7	M	0
485	153	6	A	0
610	192	7	M	0
617	168	7	M	0
494	163	0	Z	0
604	179	7	M	0
452	155	6	A	0
636	193	7	M	0
626	156	6	A	0
498	165	0	Z	0
612	188	7	M	0
487	180	7	M	0
647	168	7	M	0
493	162	0	Z	0
640	195	7	M	0
490	148	6	A	0
607	193	7	M	0
470	193	7	M	0
472	153	6	A	0
618	168	7	M	0
497	156	6	A	0
642	161	0	Z	0
469	179	7	M	0
642	156	6	A	0
470	172	7	M	0
633	184	7	M	0
485	182	7	M	0
629	157	6	A	0
622	161	0	Z	0
473	183	7	M	0
647	151	6	A	0
463	150	6	A	0
638	164	0	Z	0
619	159	6	A	0
494	147	6	A	0
602	150	6	A	0
497	184	7	M	0
637	168	7	M	0
610	169	7	M	0
483	188	7	M	0
602	172	7	M	0
471	158	6	A	0
608	175	7	M	0
606	149	6	A	0
472	170	7	M	0
639	163	0	Z	0
475	193	7	M	0
638	166	7	M	0
496	191	7	M	0
641	148	6	A	0
459	178	7	M	0
619	163	0	Z	0
470	164	0	Z	0
634	191	7	M	0
458	178	7	M	0
623	180	7	M	0
478	184	7	M	0
624	189	7	M	0
605	167	7	M	0
465	166	0	Z	0
644	148	6	A	0
451	195	7	M	0
617	180	7	M	0
471	169	7	M	0
618	160	6	A	0
473	157	6	A	0
637	162	0	Z	0
465	170	7	M	0
171	18	4	T	0
181	54	4	T	2
309	92	4	T	0
514	2	0	Z	0
81	6	4	T	0
