x	y	id	label	task_id
59	2	4	T	0
17	199	6	A	0
74	46	4	T	1
7	784	0	Z	0
61	822	6	A	0
176	125	6	A	0
82	168	6	A	2
171	571	7	M	0
62	303	6	A	0
174	554	7	M	0
179	162	7	M	0
75	587	6	A	0
58	284	6	A	0
155	594	0	Z	0
57	317	6	A	0
96	901	0	Z	0
103	410	6	A	0
117	356	6	A	0
69	355	6	A	0
51	121	0	Z	0
396	435	7	M	0
517	543	7	M	0
382	141	6	A	0
379	180	7	M	0
386	158	7	M	0
80	340	6	A	0
62	905	0	Z	0
96	367	6	A	0
72	343	6	A	0
76	363	6	A	0
88	231	6	A	2
89	389	6	A	0
98	914	0	Z	0
123	348	6	A	0
203	342	7	M	0
508	149	0	Z	0
510	141	6	A	0
394	157	7	M	0
505	152	7	M	0
534	166	7	M	0
169	324	7	M	0
159	342	7	M	0
94	358	6	A	0
92	363	6	A	0
87	359	6	A	0
