x	y	id	label	task_id
270	360	6	A	0
352	819	6	A	0
379	75	4	T	0
292	80	4	T	0
193	729	6	A	0
174	900	6	A	0
239	920	6	A	0
48	484	6	A	0
182	628	6	A	0
172	632	6	A	0
536	220	7	M	0
961	206	7	M	0
922	219	7	M	0
912	202	7	M	0
686	210	7	M	0
547	191	7	M	0
111	171	6	A	2
563	148	6	A	0
392	150	6	A	0
507	185	7	M	0
579	178	7	M	0
371	165	6	A	0
520	195	7	M	0
252	182	6	A	2
516	173	7	M	0
535	195	7	M	0
299	180	6	A	2
516	192	7	M	0
265	152	6	A	0
543	160	7	M	0
593	192	7	M	0
52	147	6	A	0
562	166	7	M	0
371	195	6	A	0
587	168	7	M	0
353	154	6	A	0
501	180	7	M	0
363	120	6	A	0
554	173	7	M	0
375	107	0	Z	0
537	171	7	M	0
775	145	6	A	0
378	174	6	A	0
586	171	7	M	0
397	163	6	A	0
565	171	7	M	0
396	180	6	A	0
507	182	7	M	0
398	183	6	A	0
595	174	7	M	0
