x	y	id	label	task_id
175	7	4	T	0
363	28	4	T	0
48	95	4	T	0
65	91	4	T	0
366	60	4	T	0
911	160	7	M	0
164	105	0	Z	0
678	194	7	M	0
931	147	6	A	0
409	131	6	A	0
903	193	7	M	0
596	193	7	M	0
922	172	7	M	0
917	149	6	A	0
945	161	7	M	0
267	468	6	A	0
288	171	6	A	2
976	452	0	Z	0
501	184	7	M	0
519	442	7	M	0
917	194	7	M	0
940	175	7	M	0
942	148	6	A	0
923	162	7	M	0
943	188	7	M	0
900	157	7	M	0
943	152	0	Z	0
933	165	7	M	0
912	175	7	M	0
904	190	7	M	0
618	154	7	M	0
586	230	7	M	0
553	489	7	M	0
554	467	7	M	0
569	212	7	M	0
902	150	6	A	0
906	170	7	M	0
925	147	6	A	0
921	184	7	M	0
920	178	7	M	0
511	436	7	M	0
548	218	7	M	0
551	575	7	M	0
504	776	7	M	0
550	574	7	M	0
80	184	6	A	2
50	177	6	A	2
266	190	6	A	0
82	161	6	A	2
350	166	6	A	0
599	226	7	M	0
588	554	7	M	0
558	561	7	M	0
270	597	6	A	0
580	446	7	M	0
369	187	6	A	0
75	192	6	A	0
266	171	6	A	2
81	174	6	A	2
97	147	6	A	0
393	186	6	A	0
57	152	6	A	0
268	152	6	A	0
82	422	6	A	0
137	195	6	A	0
261	169	6	A	2
251	188	6	A	0
260	161	6	A	2
291	174	6	A	2
252	184	6	A	2
605	461	7	M	0
671	780	7	M	0
510	214	7	M	0
560	200	7	M	0
556	205	7	M	0
700	174	7	M	0
683	243	7	M	0
671	417	7	M	0
657	162	7	M	0
537	232	7	M	0
915	186	7	M	0
928	190	7	M	0
931	176	7	M	0
903	183	7	M	0
916	178	7	M	0
930	176	7	M	0
919	178	7	M	0
926	192	7	M	0
900	171	7	M	0
944	152	0	Z	0
948	183	7	M	0
923	156	7	M	0
922	165	7	M	0
901	167	7	M	0
934	177	7	M	0
