x	y	id	label	task_id
162	40	4	T	0
191	91	4	T	0
313	61	4	T	0
514	34	0	Z	0
99	3	4	T	0
350	156	6	A	0
681	184	7	M	0
479	160	6	A	0
604	189	7	M	0
462	179	7	M	0
483	150	6	A	0
610	186	7	M	0
485	171	7	M	0
645	154	6	A	0
480	174	7	M	0
498	169	7	M	0
634	155	6	A	0
478	183	7	M	0
627	156	6	A	0
477	161	6	A	0
454	159	6	A	0
617	175	7	M	0
497	167	7	M	0
613	187	7	M	0
469	181	7	M	0
634	181	7	M	0
473	191	7	M	0
614	160	6	A	0
466	165	0	Z	0
607	171	7	M	0
460	150	6	A	0
628	165	0	Z	0
477	190	7	M	0
631	161	0	Z	0
471	171	7	M	0
484	155	6	A	0
487	151	6	A	0
486	178	7	M	0
479	149	6	A	0
485	177	7	M	0
454	172	7	M	0
647	175	7	M	0
472	164	0	Z	0
642	191	7	M	0
468	194	7	M	0
464	172	7	M	0
467	179	7	M	0
470	174	7	M	0
451	156	6	A	0
462	180	7	M	0
462	190	7	M	0
453	154	6	A	0
456	185	7	M	0
451	177	7	M	0
490	155	6	A	0
524	232	7	M	0
522	177	7	M	0
522	581	7	M	0
635	185	7	M	0
644	219	7	M	0
461	173	7	M	0
602	160	6	A	0
490	163	0	Z	0
636	164	0	Z	0
465	156	6	A	0
902	209	7	M	0
694	185	7	M	0
918	162	0	Z	0
628	147	6	A	0
677	184	7	M	0
620	185	7	M	0
494	154	6	A	0
619	179	7	M	0
489	178	7	M	0
610	192	7	M	0
639	193	7	M	0
470	194	7	M	0
632	169	7	M	0
493	187	7	M	0
612	177	7	M	0
614	243	7	M	0
633	202	7	M	0
646	214	7	M	0
692	202	7	M	0
505	174	7	M	0
51	859	6	A	0
97	398	6	A	0
145	867	6	A	0
55	440	6	A	0
536	127	0	Z	0
87	321	6	A	0
57	111	4	T	0
73	434	6	A	0
79	427	6	A	0
63	400	6	A	0
60	424	6	A	0
91	414	6	A	0
93	283	6	A	2
263	169	7	M	0
71	332	6	A	0
