x	y	t	id	label	task_id
327	604	0	6	A	1
359	294	200	4	T	0
165	619	400	6	A	2
87	127	600	6	A	0
456	274	800	4	T	0
707	219	1000	4	T	0
801	236	1200	4	T	0
844	214	1400	4	T	0
618	279	1600	4	T	0
637	364	1800	4	T	0
125	101	2000	7	M	0
77	131	2200	6	A	0
122	99	2400	7	M	0
76	93	2600	6	A	0
85	112	2800	6	A	0
144	884	3000	6	A	0
144	943	3200	0	Z	0
101	579	3400	6	A	0
321	587	3600	6	A	1
342	594	3800	6	A	0
329	729	4000	6	A	1
299	685	4200	6	A	1
808	713	4400	6	A	0
839	586	4600	6	A	0
380	589	4800	6	A	0
428	962	5000	0	Z	0
236	981	5200	0	Z	0
3	476	5400	0	Z	0
30	487	5600	6	A	0
34	643	5800	6	A	0
35	627	6000	6	A	1
44	642	6200	6	A	0
56	603	6400	6	A	1
66	393	6600	6	A	0
58	417	6800	6	A	0
44	351	7000	6	A	0
52	234	7200	6	A	0
69	106	7400	6	A	0
80	517	7600	6	A	0
64	495	7800	6	A	2
82	544	8000	6	A	0
214	514	8200	7	M	0
202	520	8400	7	M	0
163	523	8600	7	M	0
293	542	8800	7	M	0
288	867	9000	6	A	0
372	576	9200	6	A	0
285	545	9400	7	M	0
261	534	9600	7	M	0
281	518	9800	7	M	0
198	483	10000	7	M	0
91	531	10200	6	A	0
54	518	10400	6	A	0
113	520	10600	7	M	0
193	495	10800	7	M	0
362	523	11000	7	M	0
271	515	11200	7	M	0
170	481	11400	7	M	0
111	100	11600	7	M	0
51	88	11800	6	A	0
115	76	12000	7	M	3
237	550	12200	7	M	0
221	498	12400	7	M	0
287	513	12600	7	M	0
256	537	12800	7	M	0
196	493	13000	7	M	0
206	716	13200	6	A	2
211	648	13400	6	A	2
195	632	13600	6	A	0
128	646	13800	6	A	0
135	650	14000	6	A	0
259	574	14200	6	A	0
261	611	14400	6	A	0
287	606	14600	6	A	1
296	553	14800	7	M	0
312	539	15000	7	M	0
297	540	15200	7	M	0
275	502	15400	7	M	0
612	267	15600	4	T	0
373	570	15800	6	A	0
755	178	16000	4	T	0
774	258	16200	4	T	0
118	247	16400	7	M	0
184	69	16600	7	M	0
225	661	16800	6	A	2
107	505	17000	7	M	0
84	583	17200	6	A	0
165	70	17400	7	M	2
85	605	17600	6	A	0
297	516	17800	7	M	0
244	483	18000	7	M	0
247	752	18200	6	A	0
