x	y	id	label	task_id
500	459	7	M	0
492	112	6	A	0
250	149	0	Z	0
176	35	4	T	1
39	196	6	A	2
584	67	5	L	3
21	157	6	A	0
52	221	6	A	0
87	179	6	A	0
119	533	6	A	0
63	156	6	A	2
10	138	0	Z	0
113	136	0	Z	0
17	148	0	Z	0
500	118	6	A	0
0	106	0	Z	0
105	82	4	T	0
12	61	4	T	0
201	0	0	Z	0
452	136	6	A	0
379	177	7	M	0
185	53	4	T	1
96	21	4	T	3
192	33	4	T	1
468	96	5	L	0
655	84	5	L	0
470	149	0	Z	0
329	110	6	A	0
139	111	0	Z	0
103	38	4	T	1
192	38	4	T	1
118	94	4	T	0
204	65	4	T	1
102	25	4	T	1
227	61	4	T	1
101	41	4	T	1
217	35	4	T	1
86	3	4	T	0
215	0	0	Z	0
307	19	0	Z	0
249	50	4	T	0
209	74	4	T	1
271	122	6	A	0
0	2	0	Z	0
266	112	6	A	0
521	84	5	L	0
665	122	6	A	0
766	145	6	A	0
900	162	7	M	0
78	873	6	A	0
186	851	7	M	0
86	33	4	T	1
168	1	0	Z	0
157	840	0	Z	0
93	733	6	A	0
155	80	4	T	0
720	96	0	Z	0
563	100	0	Z	0
237	108	6	A	0
163	88	4	T	0
208	19	4	T	0
389	178	7	M	0
633	658	7	M	0
704	743	7	M	0
994	147	0	Z	0
628	148	0	Z	0
675	138	6	A	0
470	118	6	A	0
128	4	4	T	0
518	128	6	A	0
694	114	6	A	0
111	586	6	A	0
144	682	6	A	0
25	515	6	A	0
554	81	5	L	0
218	81	4	T	0
153	65	4	T	1
245	70	4	T	0
406	134	6	A	0
174	147	0	Z	0
386	148	0	Z	0
67	258	6	A	0
394	418	7	M	0
210	130	6	A	0
127	63	4	T	1
246	51	4	T	0
148	82	4	T	0
226	105	0	Z	0
257	110	6	A	0
137	116	0	Z	0
239	107	6	A	0
296	130	6	A	0
65	141	0	Z	0
333	117	6	A	0
491	87	5	L	0
670	112	6	A	0
681	155	7	M	0
801	147	6	A	0
181	61	4	T	1
0	134	0	Z	0
174	55	4	T	1
