x	y	id	label	task_id
39	57	4	T	1
198	80	4	T	0
382	66	5	L	0
57	23	4	T	1
513	30	0	Z	0
661	103	0	Z	0
584	180	7	M	0
912	131	6	A	0
454	162	7	M	0
916	180	7	M	0
597	526	7	M	0
625	177	7	M	0
582	570	7	M	0
647	409	7	M	0
617	195	7	M	2
591	106	6	A	0
577	227	7	M	0
569	894	0	Z	0
555	519	7	M	0
646	273	7	M	0
943	181	7	M	0
70	181	6	A	0
625	139	6	A	0
938	159	7	M	0
518	173	7	M	0
563	546	7	M	0
578	836	7	M	0
597	521	7	M	0
577	549	7	M	0
639	841	7	M	0
125	181	6	A	0
380	127	6	A	0
80	156	6	A	2
392	102	0	Z	0
287	166	7	M	0
599	701	7	M	0
562	567	7	M	0
618	96	5	L	0
570	808	7	M	0
741	820	7	M	0
582	800	7	M	0
727	589	7	M	0
658	525	7	M	0
566	583	7	M	0
605	580	7	M	0
933	154	7	M	0
907	181	7	M	0
945	165	7	M	0
929	165	7	M	0
917	156	7	M	0
906	163	7	M	0
947	168	7	M	0
912	153	7	M	0
929	140	6	A	0
914	167	7	M	0
577	596	7	M	0
640	811	7	M	0
718	781	7	M	0
702	794	7	M	0
737	815	7	M	0
388	109	6	A	0
760	177	7	M	0
372	94	5	L	0
580	167	7	M	2
370	120	6	A	0
918	149	0	Z	0
923	160	7	M	0
905	175	7	M	0
942	154	7	M	0
900	139	6	A	0
906	168	7	M	0
942	139	6	A	0
946	144	6	A	0
913	145	6	A	0
946	152	7	M	0
24	52	4	T	0
191	74	4	T	1
374	89	5	L	0
94	41	4	T	1
525	9	0	Z	0
909	182	7	M	0
942	157	7	M	0
946	164	7	M	0
921	143	6	A	0
942	168	7	M	0
908	157	7	M	0
912	148	0	Z	0
928	164	7	M	0
907	171	7	M	0
930	145	6	A	0
913	156	7	M	0
928	182	7	M	0
936	146	6	A	0
924	147	6	A	0
948	147	6	A	0
276	142	6	A	0
366	179	7	M	0
682	145	6	A	0
346	171	7	M	0
98	150	6	A	0
