x	y	t	id	label	task_id
371	269	0	4	T	0
278	449	200	7	M	0
273	470	400	7	M	0
175	195	600	7	M	0
147	575	800	6	A	0
141	605	1000	6	A	2
243	606	1200	6	A	0
221	607	1400	6	A	2
336	620	1600	6	A	1
320	631	1800	6	A	1
311	542	2000	7	M	0
316	488	2200	7	M	1
165	456	2400	7	M	0
249	440	2600	7	M	0
97	125	2800	6	A	0
68	86	3000	6	A	0
527	171	3200	4	T	0
813	118	3400	4	T	0
914	111	3600	4	T	0
581	191	3800	4	T	0
446	187	4000	4	T	0
557	197	4200	4	T	0
800	187	4400	4	T	0
589	185	4600	4	T	0
788	168	4800	4	T	0
552	283	5000	4	T	0
521	345	5200	4	T	0
574	340	5400	4	T	0
552	381	5600	4	T	0
600	391	5800	4	T	0
46	612	6000	6	A	1
44	590	6200	6	A	1
110	66	6400	7	M	2
76	40	6600	6	A	0
37	587	6800	6	A	1
46	600	7000	6	A	1
44	598	7200	6	A	1
31	613	7400	6	A	1
33	618	7600	6	A	1
64	633	7800	6	A	3
67	641	8000	6	A	0
327	582	8200	6	A	1
309	645	8400	6	A	1
318	485	8600	7	M	1
330	548	8800	7	M	0
406	522	9000	7	M	0
410	523	9200	7	M	0
268	455	9400	7	M	0
123	501	9600	7	M	0
70	488	9800	6	A	0
102	485	10000	7	M	0
308	489	10200	7	M	1
63	543	10400	6	A	0
416	528	10600	7	M	0
408	552	10800	7	M	0
412	541	11000	7	M	0
300	487	11200	7	M	1
412	524	11400	7	M	0
283	481	11600	7	M	1
74	488	11800	6	A	0
80	541	12000	6	A	0
78	484	12200	6	A	0
350	527	12400	7	M	0
438	542	12600	7	M	0
392	569	12800	6	A	0
316	508	13000	7	M	0
308	483	13200	7	M	1
312	490	13400	7	M	1
76	495	13600	6	A	0
325	473	13800	7	M	1
311	499	14000	7	M	1
44	594	14200	6	A	1
109	50	14400	7	M	2
80	43	14600	6	A	0
166	38	14800	7	M	2
168	379	15000	7	M	0
327	482	15200	7	M	1
50	515	15400	6	A	0
81	488	15600	6	A	0
334	471	15800	7	M	0
