x	y	t	id	label	task_id
418	272	0	4	T	0
338	228	200	7	M	0
107	60	400	7	M	2
105	631	600	6	A	2
147	602	800	6	A	2
233	631	1000	6	A	2
226	882	1200	6	A	0
229	930	1400	0	Z	0
177	924	1600	0	Z	0
261	496	1800	7	M	0
233	613	2000	6	A	2
294	615	2200	6	A	1
325	615	2400	6	A	1
337	468	2600	7	M	0
139	446	2800	7	M	0
80	467	3000	6	A	0
155	474	3200	7	M	0
91	442	3400	6	A	0
250	433	3600	7	M	0
326	469	3800	7	M	0
315	482	4000	7	M	1
196	491	4200	7	M	0
320	491	4400	7	M	1
708	254	4600	4	T	0
749	281	4800	4	T	0
852	285	5000	4	T	0
667	335	5200	4	T	0
544	344	5400	4	T	0
585	350	5600	4	T	0
647	355	5800	4	T	0
538	405	6000	4	T	0
567	385	6200	4	T	0
847	348	6400	4	T	0
872	342	6600	4	T	0
556	357	6800	4	T	0
521	361	7000	4	T	0
186	915	7200	0	Z	0
164	546	7400	7	M	0
117	57	7600	7	M	0
191	61	7800	7	M	0
327	357	8000	7	M	0
597	301	8200	4	T	0
565	327	8400	4	T	0
114	89	8600	7	M	0
24	560	8800	6	A	0
64	577	9000	6	A	1
106	516	9200	7	M	0
92	476	9400	6	A	0
