x	y	id	label	task_id
22	74	4	T	0
178	42	4	T	1
53	68	4	T	1
269	20	4	T	0
961	733	7	M	0
651	152	7	M	0
908	140	6	A	0
183	124	0	Z	0
464	121	6	A	0
643	155	7	M	0
516	159	7	M	0
347	148	6	A	0
301	787	6	A	0
777	183	7	M	0
660	142	6	A	0
933	153	7	M	2
902	121	6	A	0
940	146	0	Z	0
932	159	7	M	2
908	120	6	A	0
617	179	7	M	0
680	384	7	M	0
913	166	7	M	2
691	142	6	A	0
604	126	6	A	0
398	137	6	A	0
532	161	7	M	0
680	153	7	M	0
515	160	7	M	0
672	156	7	M	0
302	133	0	Z	0
513	178	7	M	0
657	195	7	M	0
859	124	6	A	0
642	134	6	A	0
735	169	7	M	0
305	359	6	A	0
502	390	7	M	0
619	393	7	M	0
533	191	7	M	0
65	131	0	Z	0
100	159	6	A	2
286	113	0	Z	0
263	150	6	A	3
92	687	6	A	0
615	132	6	A	0
945	153	7	M	2
603	148	7	M	0
926	137	6	A	0
622	158	7	M	0
649	125	6	A	0
948	139	6	A	0
614	140	6	A	0
933	158	7	M	2
621	138	6	A	0
280	121	0	Z	0
136	268	6	A	2
59	441	6	A	0
63	149	6	A	0
299	147	6	A	0
