x	y	t	id	label	task_id
336	405	0	7	M	0
487	569	200	6	A	0
116	606	400	6	A	2
81	109	600	6	A	0
92	33	800	6	A	0
310	608	1000	6	A	1
461	227	1200	4	T	0
250	880	1400	6	A	0
192	979	1600	0	Z	0
145	934	1800	0	Z	0
461	225	2000	4	T	0
626	252	2200	4	T	0
576	252	2400	4	T	0
737	249	2600	4	T	0
573	300	2800	4	T	0
117	116	3000	7	M	0
138	638	3200	6	A	2
120	614	3400	6	A	2
130	606	3600	6	A	2
218	464	3800	7	M	0
227	715	4000	6	A	2
229	632	4200	6	A	2
756	647	4400	6	A	0
862	606	4600	6	A	0
862	553	4800	7	M	0
564	350	5000	4	T	0
536	374	5200	4	T	0
522	387	5400	4	T	0
127	613	5600	6	A	2
145	900	5800	6	A	0
107	590	6000	6	A	2
133	633	6200	6	A	2
194	964	6400	0	Z	0
155	945	6600	0	Z	0
134	366	6800	7	M	0
112	105	7000	7	M	0
25	107	7200	6	A	0
34	56	7400	6	A	0
308	563	7600	7	M	0
300	519	7800	7	M	0
200	471	8000	7	M	0
221	777	8200	6	A	2
230	653	8400	6	A	2
233	637	8600	6	A	2
228	618	8800	6	A	2
233	675	9000	6	A	2
234	730	9200	6	A	2
216	943	9400	0	Z	0
229	904	9600	6	A	0
168	965	9800	0	Z	0
141	85	10000	7	M	0
650	205	10200	4	T	0
622	635	10400	6	A	0
230	552	11000	7	M	0
223	437	11200	7	M	2
720	170	11400	4	T	0
416	227	11600	4	T	0
102	113	11800	7	M	0
111	636	12000	6	A	2
