x	y	id	label	task_id
500	490	7	M	0
323	518	6	A	0
153	607	6	A	0
259	121	6	A	0
225	12	4	T	0
89	7	4	T	0
227	48	4	T	0
61	6	4	T	0
314	0	0	Z	0
191	30	4	T	0
281	20	4	T	0
224	5	4	T	0
327	38	4	T	0
179	140	6	A	0
71	174	6	A	2
152	196	6	A	0
201	386	6	A	0
820	954	0	Z	0
199	948	0	Z	0
99	945	6	A	0
74	602	6	A	0
10	599	6	A	0
325	74	4	T	0
250	68	4	T	0
158	49	4	T	0
89	39	4	T	0
171	30	4	T	0
97	34	4	T	0
243	35	4	T	0
120	17	4	T	0
130	57	4	T	1
167	62	4	T	2
171	100	0	Z	0
144	45	4	T	0
155	25	4	T	0
125	34	4	T	0
187	93	4	T	0
73	965	0	Z	0
49	22	4	T	0
168	111	0	Z	0
322	469	6	A	0
374	599	6	A	0
469	875	7	M	0
807	853	7	M	0
896	923	7	M	0
997	742	0	Z	0
144	39	4	T	0
169	70	4	T	2
338	200	6	A	0
946	199	7	M	0
965	100	6	A	0
934	805	7	M	0
782	949	0	Z	0
208	974	0	Z	0
142	912	6	A	0
145	819	6	A	0
809	928	7	M	0
894	222	7	M	0
798	186	7	M	0
675	119	6	A	0
379	137	6	A	0
238	146	6	A	0
146	190	6	A	0
321	441	6	A	0
376	130	6	A	0
162	504	6	A	0
160	907	6	A	0
371	954	0	Z	0
783	921	7	M	0
844	897	7	M	0
804	914	7	M	0
851	925	7	M	0
312	951	0	Z	0
105	968	0	Z	0
423	459	6	A	0
338	954	0	Z	0
403	928	6	A	0
814	971	0	Z	0
802	931	7	M	0
246	641	6	A	0
791	951	0	Z	0
95	752	6	A	0
166	899	6	A	0
267	145	6	A	0
684	251	7	M	0
784	936	7	M	0
718	967	0	Z	0
918	876	7	M	0
578	321	7	M	0
424	165	0	Z	0
144	239	6	A	0
28	63	4	T	0
155	899	6	A	0
44	951	0	Z	0
165	964	0	Z	0
53	946	6	A	0
178	962	0	Z	0
57	964	0	Z	0
146	949	0	Z	0
62	965	0	Z	0
128	949	0	Z	0
