x	y	id	label	task_id
500	486	7	M	0
603	121	5	L	0
396	81	4	T	0
857	78	0	Z	0
344	103	4	T	0
410	83	4	T	0
333	108	4	T	0
265	563	7	M	1
104	866	6	A	0
169	895	6	A	0
223	891	7	M	0
159	896	6	A	0
86	761	6	A	0
294	418	7	M	0
340	20	4	T	0
843	140	6	A	0
868	0	0	Z	0
941	369	7	M	0
846	304	7	M	0
451	50	4	T	0
294	1	4	T	0
218	896	7	M	0
180	913	6	A	0
83	833	6	A	0
9	757	6	A	0
585	125	0	Z	0
139	7	4	T	0
362	195	7	M	0
160	193	6	A	2
115	67	4	T	1
255	10	4	T	0
837	62	0	Z	0
907	17	0	Z	0
20	69	4	T	0
868	320	7	M	0
859	65	0	Z	0
817	29	0	Z	0
829	145	6	A	0
838	3	0	Z	0
427	62	4	T	0
340	10	4	T	0
225	624	7	M	0
433	320	7	M	0
460	73	5	L	0
861	337	7	M	0
847	97	0	Z	0
869	13	0	Z	0
286	7	4	T	0
147	865	6	A	0
139	757	6	A	0
86	231	6	A	2
111	25	4	T	0
621	79	5	L	1
300	83	4	T	0
184	1	0	Z	0
602	83	5	L	0
662	411	7	M	0
310	750	7	M	0
86	852	6	A	0
40	845	6	A	0
230	487	7	M	0
432	44	4	T	0
545	8	0	Z	0
899	36	0	Z	0
666	146	6	A	0
549	129	6	A	0
438	48	4	T	0
195	131	0	Z	0
96	258	6	A	2
193	143	0	Z	0
326	499	7	M	0
230	130	6	A	0
320	428	7	M	0
214	946	0	Z	0
463	177	7	M	0
417	115	0	Z	0
664	121	5	L	0
878	83	0	Z	0
949	83	0	Z	0
978	471	0	Z	0
145	415	6	A	0
96	589	6	A	0
85	676	6	A	0
58	666	6	A	0
147	643	6	A	0
199	17	4	T	0
833	97	0	Z	0
958	829	7	M	0
695	928	7	M	0
419	900	7	M	0
406	843	7	M	0
187	864	6	A	0
124	779	6	A	0
322	401	7	M	0
375	167	0	Z	0
833	130	6	A	0
708	168	7	M	0
817	98	0	Z	0
555	69	5	L	1
443	25	4	T	0
404	315	7	M	0
