x	y	t	id	label	task_id
326	276	0	7	M	0
530	201	200	5	L	0
403	181	400	5	L	1
443	179	600	5	L	1
553	176	800	5	L	2
611	183	1000	5	L	2
554	188	1200	5	L	2
452	184	1400	5	L	1
406	183	1600	5	L	1
602	181	1800	5	L	2
557	177	2000	5	L	2
567	253	2200	7	M	2
474	341	2400	7	M	0
635	246	2600	7	M	2
587	176	2800	5	L	2
917	258	3000	7	M	0
884	305	3200	7	M	0
477	372	3400	7	M	0
456	319	3600	7	M	0
507	300	3800	7	M	0
592	213	4000	7	M	2
732	212	4200	7	M	2
742	191	4400	7	M	2
607	193	4600	5	L	2
543	214	4800	7	M	0
695	184	5000	5	L	0
741	199	5200	7	M	2
419	175	5400	5	L	1
346	164	5600	5	L	2
523	172	5800	5	L	2
791	217	6000	7	M	2
533	183	6200	5	L	2
763	221	6400	7	M	0
737	578	6600	6	A	0
763	221	6800	7	M	0
862	286	7000	7	M	0
884	377	7200	7	M	0
808	230	7400	7	M	2
905	287	7600	7	M	0
354	328	7800	7	M	0
410	300	8000	7	M	0
554	220	8200	7	M	0
576	208	8400	5	L	0
243	187	8600	7	M	0
5	186	8800	0	Z	0
731	166	9000	7	M	0
751	615	9200	6	A	0
182	36	9400	4	T	0
108	26	9600	4	T	0
340	29	9800	4	T	0
514	17	10000	4	T	0
