x	y	t	id	label	task_id
488	172	0	5	L	2
498	113	200	0	Z	0
575	275	400	7	M	0
592	218	600	7	M	2
528	225	800	7	M	0
819	280	1000	7	M	0
747	627	1200	0	Z	0
734	602	1400	6	A	2
63	370	1600	6	A	0
42	104	1800	4	T	0
163	106	2000	4	T	0
291	79	2200	4	T	1
527	71	2400	4	T	0
715	129	2600	0	Z	0
873	288	2800	7	M	0
783	235	3000	7	M	0
892	315	3200	7	M	0
883	434	3400	7	M	0
853	300	3600	7	M	0
882	381	3800	7	M	0
755	241	4000	7	M	0
723	207	4200	7	M	0
588	222	4400	7	M	2
656	192	4600	5	L	2
737	203	4800	7	M	2
763	561	5000	6	A	0
732	236	5200	7	M	0
403	201	5400	5	L	0
576	220	5600	7	M	2
535	218	5800	7	M	0
603	219	6000	7	M	2
779	245	6200	7	M	0
814	263	6400	7	M	0
741	217	6600	7	M	2
581	198	6800	5	L	0
774	578	7000	6	A	3
757	601	7200	6	A	2
709	190	7400	7	M	0
736	228	7600	7	M	0
718	214	7800	7	M	0
568	233	8000	7	M	2
549	208	8200	5	L	0
26	298	8400	6	A	0
72	550	8600	7	M	0
92	695	8800	0	Z	0
629	668	9000	0	Z	0
749	269	9200	7	M	0
739	229	9400	7	M	0
787	589	9600	6	A	2
755	596	9800	6	A	2
551	244	10000	7	M	2
580	240	10200	7	M	0
738	213	10400	7	M	2
