x	y	id	label	task_id
500	459	7	M	0
55	77	4	T	1
475	80	5	L	2
198	10	4	T	0
67	670	6	A	3
68	495	6	A	0
7	479	0	Z	0
229	77	4	T	0
68	50	4	T	1
572	28	0	Z	0
482	34	5	L	0
412	29	0	Z	0
273	757	7	M	0
72	879	6	A	0
126	865	6	A	0
90	913	0	Z	0
208	53	4	T	1
101	5	4	T	0
2	210	0	Z	0
122	10	4	T	0
21	228	6	A	0
489	46	5	L	0
70	205	6	A	2
471	106	6	A	0
481	55	5	L	1
231	895	0	Z	0
309	764	7	M	0
101	875	6	A	0
79	802	6	A	0
134	842	6	A	0
54	823	6	A	0
84	819	6	A	0
32	874	6	A	0
121	844	6	A	0
50	842	6	A	0
152	794	6	A	0
127	896	0	Z	0
136	44	4	T	1
82	16	4	T	0
195	31	4	T	1
106	26	4	T	1
216	14	4	T	0
864	126	6	A	0
946	89	0	Z	0
568	100	0	Z	0
828	129	6	A	0
902	195	7	M	0
498	89	5	L	0
510	824	7	M	0
469	7	0	Z	0
141	17	4	T	0
13	119	0	Z	0
103	122	0	Z	0
458	104	0	Z	0
128	53	4	T	1
446	130	6	A	0
154	98	4	T	0
438	102	0	Z	0
690	193	7	M	0
758	110	6	A	0
180	55	4	T	1
152	56	4	T	1
51	569	6	A	0
91	895	0	Z	0
125	49	4	T	1
204	37	4	T	1
517	99	0	Z	0
148	278	6	A	0
741	223	7	M	0
452	148	0	Z	0
179	13	4	T	0
0	23	0	Z	0
135	13	4	T	0
96	71	4	T	1
189	889	0	Z	0
300	863	7	M	0
125	887	0	Z	0
672	120	6	A	0
118	29	4	T	1
117	110	0	Z	0
193	71	4	T	1
524	47	5	L	0
205	77	4	T	2
126	113	0	Z	0
208	59	4	T	1
472	50	5	L	0
606	197	7	M	2
73	719	6	A	0
21	682	6	A	0
78	195	6	A	2
175	72	4	T	1
482	84	5	L	0
130	65	4	T	1
244	2	4	T	0
317	8	0	Z	0
230	17	4	T	0
339	9	0	Z	0
264	10	4	T	0
305	11	4	T	0
331	16	0	Z	0
279	16	4	T	0
