x	y	id	label	task_id
248	253	6	A	2
270	4	0	Z	0
170	655	6	A	0
290	4	0	Z	0
260	669	6	A	0
845	259	7	M	0
840	304	7	M	0
766	120	6	A	0
769	146	0	Z	0
848	170	7	M	2
100	138	0	Z	0
252	138	0	Z	0
501	380	7	M	0
758	139	6	A	0
132	139	0	Z	0
776	139	6	A	0
120	144	6	A	0
260	131	0	Z	0
411	576	7	M	0
99	130	0	Z	0
290	133	0	Z	0
793	139	6	A	0
752	151	7	M	0
777	139	6	A	0
268	155	6	A	2
781	151	7	M	0
293	137	0	Z	0
772	137	6	A	0
261	126	0	Z	0
277	158	6	A	2
274	137	0	Z	0
257	142	0	Z	0
260	150	6	A	3
844	158	7	M	2
548	129	6	A	0
273	146	6	A	0
271	143	0	Z	0
262	124	0	Z	0
262	135	0	Z	0
780	144	0	Z	0
773	136	6	A	0
783	133	6	A	2
293	143	0	Z	0
292	152	6	A	2
254	148	6	A	0
254	137	0	Z	0
549	143	0	Z	0
292	141	0	Z	0
263	143	0	Z	0
279	129	0	Z	0
