x	y	id	label	task_id
25	0	0	Z	0
35	184	6	A	0
99	62	4	T	1
26	781	6	A	0
87	782	6	A	0
186	105	0	Z	0
522	138	6	A	0
658	164	7	M	2
497	170	7	M	0
920	138	6	A	0
588	142	6	A	0
904	165	7	M	0
550	177	7	M	0
911	142	6	A	0
569	160	7	M	2
633	177	7	M	0
918	145	6	A	0
586	155	7	M	2
939	144	6	A	0
574	141	6	A	0
641	160	7	M	2
921	144	6	A	0
577	178	7	M	0
944	155	7	M	0
595	148	0	Z	0
479	161	7	M	0
907	180	7	M	0
463	141	6	A	0
930	174	7	M	0
485	182	7	M	0
465	169	7	M	0
917	153	7	M	0
468	182	7	M	0
908	171	7	M	0
499	144	6	A	0
636	182	7	M	0
903	183	7	M	0
490	176	7	M	0
941	148	0	Z	0
495	160	7	M	0
649	145	6	A	0
928	147	6	A	0
491	166	7	M	0
912	157	7	M	0
481	158	7	M	0
467	149	0	Z	0
914	143	6	A	0
480	165	7	M	0
908	169	7	M	0
497	158	7	M	0
