x	y	id	label	task_id
68	157	6	A	0
75	42	4	T	0
57	842	6	A	0
179	813	6	A	0
196	297	7	M	0
196	624	7	M	0
68	333	6	A	0
105	614	6	A	0
67	795	6	A	0
185	488	6	A	0
133	99	4	T	0
168	437	6	A	0
126	500	6	A	0
51	813	6	A	0
185	511	6	A	0
135	628	6	A	0
105	318	6	A	0
142	516	6	A	0
131	533	6	A	0
132	507	6	A	0
330	633	7	M	0
300	424	7	M	0
321	207	7	M	0
357	401	7	M	0
318	194	7	M	0
280	185	7	M	0
283	428	7	M	0
293	183	7	M	0
297	404	7	M	0
281	190	7	M	0
289	187	7	M	0
280	148	6	A	1
280	177	7	M	0
262	178	7	M	0
293	146	6	A	1
267	394	7	M	0
196	191	7	M	0
260	173	7	M	0
280	189	7	M	0
254	160	6	A	0
155	170	6	A	2
290	130	6	A	0
165	178	6	A	2
256	105	4	T	0
570	157	6	A	0
270	175	7	M	0
281	166	0	Z	0
286	175	7	M	0
254	150	6	A	1
270	155	6	A	1
