x	y	id	label	task_id
36	88	4	T	0
165	60	4	T	1
358	63	0	Z	0
91	24	4	T	1
522	27	0	Z	0
666	108	6	A	0
561	170	7	M	2
935	182	7	M	0
542	137	6	A	0
901	171	7	M	0
636	152	7	M	2
495	181	7	M	0
906	150	7	M	0
455	148	0	Z	0
949	181	7	M	0
934	137	6	A	0
475	164	7	M	0
942	162	7	M	0
456	167	7	M	0
905	138	6	A	0
902	153	7	M	0
479	171	7	M	0
929	157	7	M	0
486	150	0	Z	0
920	175	7	M	0
922	153	7	M	0
608	174	7	M	2
901	163	7	M	0
603	164	7	M	2
946	167	7	M	0
921	171	7	M	0
905	173	7	M	0
910	142	6	A	0
949	175	7	M	0
933	138	6	A	0
902	155	7	M	0
942	146	6	A	0
925	179	7	M	0
914	168	7	M	0
902	153	7	M	0
946	141	6	A	0
495	140	6	A	0
913	180	7	M	0
453	137	6	A	0
937	158	7	M	0
926	159	7	M	0
905	175	7	M	0
931	140	6	A	0
941	161	7	M	0
909	183	7	M	0
911	180	7	M	0
911	167	7	M	0
934	170	7	M	0
915	168	7	M	0
902	159	7	M	0
939	151	7	M	0
926	157	7	M	0
925	158	7	M	0
900	151	7	M	0
909	152	7	M	0
949	139	6	A	0
934	177	7	M	0
942	150	7	M	0
916	166	7	M	0
901	154	7	M	0
940	159	7	M	0
938	140	6	A	0
905	141	6	A	0
917	144	6	A	0
917	166	7	M	0
217	169	7	M	0
834	529	7	M	0
680	137	6	A	0
840	205	7	M	0
738	139	6	A	0
42	74	4	T	1
156	67	4	T	1
383	52	5	L	0
64	34	4	T	1
547	36	5	L	0
902	152	7	M	0
945	159	7	M	0
901	142	6	A	0
919	162	7	M	0
901	146	6	A	0
947	119	6	A	0
494	173	7	M	0
909	151	7	M	0
919	178	7	M	0
923	147	6	A	0
351	606	7	M	0
712	207	7	M	0
749	602	7	M	0
386	140	6	A	0
738	142	6	A	0
708	166	7	M	0
350	138	6	A	0
748	138	6	A	0
603	209	7	M	2
724	615	7	M	0
