x	y	id	label	task_id
13	53	4	T	0
192	58	4	T	1
351	64	0	Z	0
57	18	4	T	0
534	42	5	L	0
547	169	7	M	0
672	114	6	A	0
913	144	6	A	0
530	183	7	M	0
511	158	7	M	0
318	135	6	A	1
513	167	7	M	0
644	147	0	Z	0
498	142	6	A	0
913	148	0	Z	0
618	176	7	M	2
914	140	6	A	0
570	163	7	M	2
910	156	7	M	0
582	176	7	M	2
948	147	6	A	0
562	154	7	M	2
913	177	7	M	0
575	153	7	M	2
945	171	7	M	0
904	173	7	M	0
553	168	7	M	0
920	175	7	M	0
596	148	0	Z	0
943	183	7	M	0
946	147	6	A	0
547	138	6	A	0
902	157	7	M	0
506	141	6	A	0
940	163	7	M	0
626	165	7	M	2
940	166	7	M	0
460	149	0	Z	0
932	177	7	M	0
450	143	6	A	0
906	142	6	A	0
544	171	7	M	0
775	146	6	A	0
919	145	6	A	0
621	166	7	M	2
592	188	7	M	0
570	897	0	Z	0
621	437	7	M	0
564	375	7	M	0
299	225	7	M	0
91	124	0	Z	0
363	103	0	Z	0
72	142	0	Z	0
386	122	6	A	0
56	164	6	A	2
373	141	6	A	0
526	145	6	A	0
74	160	6	A	2
520	97	0	Z	0
378	161	7	M	0
539	140	6	A	0
507	117	6	A	0
109	98	4	T	0
367	117	6	A	0
557	109	6	A	0
513	161	7	M	0
364	120	6	A	0
517	149	0	Z	0
397	101	0	Z	0
348	167	7	M	0
