x	y	t	id	label	task_id
279	578	0	7	M	0
263	402	200	7	M	0
173	210	400	7	M	0
136	302	600	7	M	0
136	340	800	7	M	0
297	292	1000	7	M	0
46	230	1200	7	M	0
272	737	1400	7	M	0
297	895	1600	6	A	0
354	891	1800	6	A	1
385	894	2000	6	A	1
359	860	2200	6	A	2
267	389	2400	7	M	0
120	303	2600	7	M	0
34	278	2800	6	A	0
29	248	3000	6	A	0
49	142	3200	7	M	0
98	126	3400	7	M	0
76	134	3600	7	M	0
140	131	3800	7	M	0
103	225	4000	7	M	0
141	284	4200	7	M	0
316	281	4400	7	M	0
150	277	4600	7	M	0
45	207	4800	7	M	0
36	162	5000	6	A	0
88	132	5200	7	M	0
176	644	5400	7	M	0
117	705	5600	7	M	0
95	828	5800	7	M	0
79	887	6000	6	A	0
45	464	6200	7	M	0
47	61	6400	4	T	0
93	76	6600	0	Z	0
39	144	6800	6	A	0
62	127	7000	7	M	0
102	123	7200	7	M	0
149	127	7400	7	M	0
206	219	7600	7	M	0
306	281	7800	7	M	0
320	298	8000	7	M	0
247	76	8200	0	Z	0
320	39	8400	4	T	3
377	40	8600	4	T	3
60	67	8800	0	Z	0
104	69	9000	0	Z	0
149	63	9200	4	T	0
198	58	9400	4	T	0
267	39	9600	4	T	3
189	61	9800	4	T	0
258	45	10000	4	T	3
303	39	10200	4	T	3
352	43	10400	4	T	3
395	35	10600	4	T	3
427	37	10800	4	T	3
327	214	11000	7	M	1
318	288	11200	7	M	0
338	283	11400	7	M	0
346	408	11600	7	M	0
445	482	11800	7	M	0
426	466	12000	7	M	0
153	333	12200	7	M	0
