x	y	t	id	label	task_id
295	288	0	7	M	0
175	304	200	7	M	0
149	321	400	7	M	0
347	292	600	7	M	0
322	278	800	7	M	0
128	119	1000	7	M	0
82	116	1200	7	M	0
59	115	1400	7	M	0
150	120	1600	7	M	0
42	146	1800	7	M	0
388	400	2000	7	M	2
416	450	2200	7	M	2
358	945	2400	0	Z	0
367	891	2600	6	A	1
642	979	2800	0	Z	0
183	627	3000	7	M	0
124	540	3200	7	M	0
83	537	3400	7	M	0
127	18	3600	4	T	0
110	36	3800	4	T	0
213	33	4000	4	T	3
283	39	4200	4	T	3
153	55	4400	4	T	0
80	52	4600	4	T	0
219	64	4800	4	T	0
285	65	5000	4	T	0
351	61	5200	4	T	0
413	55	5400	4	T	0
316	62	5600	4	T	0
248	59	5800	4	T	0
196	63	6000	4	T	0
176	60	6200	4	T	0
269	56	6400	4	T	0
125	117	6600	7	M	0
93	122	6800	7	M	0
169	121	7000	7	M	0
353	62	7200	4	T	0
410	57	7400	4	T	0
350	226	7600	7	M	1
339	270	7800	7	M	1
563	513	8000	7	M	2
584	504	8200	7	M	2
569	507	8400	7	M	2
570	522	8600	7	M	0
78	540	8800	7	M	0
20	552	9000	6	A	0
266	830	9200	7	M	0
355	882	9400	6	A	1
385	874	9600	6	A	0
352	882	9800	6	A	1
103	281	10000	7	M	0
60	141	10200	7	M	0
104	118	10400	7	M	0
160	120	10600	7	M	0
345	237	10800	7	M	1
332	273	11000	7	M	0
354	276	11200	7	M	0
326	268	11400	7	M	1
349	266	11600	7	M	1
324	269	11800	7	M	1
