x	y	id	label	task_id
6	58	4	T	0
171	71	4	T	1
60	46	4	T	1
279	20	4	T	0
998	730	0	Z	0
177	242	6	A	2
160	755	6	A	0
175	239	6	A	2
170	734	6	A	0
182	250	6	A	2
343	272	6	A	0
602	367	7	M	0
344	173	6	A	0
621	131	6	A	0
675	150	7	M	0
663	158	7	M	0
642	130	6	A	0
675	145	0	Z	0
673	153	7	M	0
632	179	7	M	0
257	139	0	Z	0
284	126	0	Z	0
277	122	0	Z	0
293	152	6	A	2
283	153	6	A	2
258	154	6	A	2
269	122	0	Z	0
287	121	0	Z	0
271	132	0	Z	0
281	124	0	Z	0
690	128	6	A	0
608	161	7	M	0
699	134	6	A	0
623	159	7	M	0
695	143	0	Z	0
143	504	6	A	0
52	270	6	A	1
154	498	6	A	0
76	274	6	A	1
184	100	0	Z	0
697	130	6	A	0
667	142	6	A	0
626	159	7	M	0
677	132	6	A	0
676	131	6	A	0
658	146	0	Z	0
648	131	6	A	0
698	150	7	M	0
689	134	6	A	0
689	142	6	A	0
94	261	6	A	2
130	503	6	A	0
81	276	6	A	1
111	518	6	A	0
61	254	6	A	2
663	183	7	M	0
604	133	6	A	0
671	134	6	A	0
643	189	7	M	0
694	139	6	A	0
618	156	7	M	0
656	119	6	A	0
614	139	6	A	0
656	151	7	M	0
625	154	7	M	0
846	120	6	A	0
81	155	6	A	2
297	156	6	A	2
251	141	0	Z	0
276	150	6	A	3
73	256	6	A	2
135	489	6	A	0
75	245	6	A	2
144	511	6	A	0
52	246	6	A	2
107	242	6	A	2
145	506	6	A	0
94	277	6	A	1
145	486	6	A	0
69	250	6	A	2
154	265	6	A	2
126	482	6	A	0
62	240	6	A	2
101	504	6	A	0
65	264	6	A	2
