x	y	id	label	task_id
153	24	4	T	0
396	26	4	T	0
2	80	4	T	0
97	52	4	T	0
367	87	4	T	0
510	192	7	M	0
902	158	7	M	0
535	179	7	M	0
794	158	7	M	2
929	169	7	M	0
591	175	7	M	0
938	176	7	M	0
627	185	7	M	0
938	181	7	M	0
617	172	7	M	0
901	154	0	Z	0
602	151	0	Z	0
922	189	7	M	0
629	164	7	M	0
909	148	6	A	0
918	193	7	M	0
617	151	0	Z	0
931	173	7	M	0
643	184	7	M	0
940	153	0	Z	0
922	163	7	M	0
912	168	7	M	0
937	151	6	A	0
903	158	7	M	0
918	180	7	M	0
903	173	7	M	0
926	171	7	M	0
943	185	7	M	0
910	181	7	M	0
932	185	7	M	0
906	169	7	M	0
943	163	7	M	0
911	188	7	M	0
931	156	7	M	0
925	157	7	M	0
944	155	7	M	0
906	154	0	Z	0
909	179	7	M	0
937	150	6	A	0
934	149	6	A	0
941	184	7	M	0
935	173	7	M	0
911	188	7	M	0
938	152	0	Z	0
915	194	7	M	0
717	459	7	M	0
518	238	7	M	0
653	175	7	M	0
554	454	7	M	0
634	461	7	M	0
940	163	7	M	0
924	177	7	M	0
930	192	7	M	0
941	150	6	A	0
947	157	7	M	0
162	28	4	T	0
352	33	4	T	0
45	50	4	T	0
97	71	4	T	1
372	80	4	T	0
903	156	7	M	0
940	189	7	M	0
916	155	7	M	0
942	148	6	A	0
929	151	6	A	0
937	156	7	M	0
908	180	7	M	0
938	162	7	M	0
940	179	7	M	0
907	178	7	M	0
931	165	7	M	0
924	174	7	M	0
944	169	7	M	0
930	179	7	M	0
946	171	7	M	0
947	162	7	M	0
911	152	0	Z	0
943	164	7	M	0
916	175	7	M	0
938	149	6	A	0
189	32	4	T	0
379	35	4	T	0
15	49	4	T	0
92	77	4	T	1
384	83	4	T	0
922	182	7	M	0
924	191	7	M	0
910	152	0	Z	0
915	194	7	M	0
904	171	7	M	0
927	188	7	M	0
939	177	7	M	0
902	169	7	M	0
938	179	7	M	0
944	190	7	M	0
