x	y	id	label	task_id
152	26	4	T	0
160	52	4	T	2
300	86	4	T	0
541	15	0	Z	0
69	18	4	T	0
366	183	7	M	0
676	160	0	Z	0
615	167	7	M	0
490	188	7	M	0
623	173	7	M	0
450	159	6	A	0
624	151	6	A	0
484	193	7	M	0
647	173	7	M	0
499	183	7	M	0
626	183	7	M	0
457	185	7	M	0
624	155	6	A	0
451	181	7	M	0
604	186	7	M	0
463	147	6	A	0
620	176	7	M	0
460	151	6	A	0
628	187	7	M	0
453	165	0	Z	0
495	168	7	M	0
454	170	7	M	0
455	186	7	M	0
465	177	7	M	0
459	163	0	Z	0
480	182	7	M	0
626	175	7	M	0
461	156	6	A	0
632	183	7	M	0
480	164	0	Z	0
488	159	6	A	0
612	158	6	A	0
471	176	7	M	0
603	173	7	M	0
493	191	7	M	0
456	188	7	M	0
489	192	7	M	0
496	151	6	A	0
470	173	7	M	0
480	147	6	A	0
648	178	7	M	0
468	156	6	A	0
608	194	7	M	0
468	184	7	M	0
614	191	7	M	0
