x	y	id	label	task_id
500	459	7	M	0
367	423	7	M	0
484	82	5	L	0
158	41	4	T	1
493	81	5	L	0
452	184	7	M	0
89	212	6	A	2
171	131	6	A	0
118	65	4	T	1
606	43	5	L	0
681	130	6	A	0
151	162	6	A	0
623	149	0	Z	0
127	35	4	T	1
218	9	4	T	0
623	169	7	M	2
149	69	4	T	1
85	20	4	T	0
198	9	4	T	0
116	2	4	T	0
222	10	4	T	0
133	5	4	T	0
186	29	4	T	1
133	3	4	T	0
218	3	4	T	0
151	16	4	T	0
229	4	4	T	0
150	0	0	Z	0
259	7	4	T	0
159	23	4	T	1
241	7	4	T	0
201	9	4	T	0
262	22	4	T	0
229	14	4	T	0
272	4	4	T	0
183	1	0	Z	0
293	0	0	Z	0
214	5	4	T	0
305	15	4	T	0
264	2	4	T	0
306	11	0	Z	0
239	14	4	T	0
284	1	0	Z	0
259	17	4	T	0
268	10	4	T	0
289	31	4	T	0
259	20	4	T	0
273	40	4	T	0
293	33	4	T	0
240	1	0	Z	0
314	16	0	Z	0
291	59	4	T	0
135	58	4	T	1
290	55	4	T	0
425	20	0	Z	0
128	19	4	T	0
31	43	4	T	1
140	8	4	T	0
236	0	0	Z	0
447	31	0	Z	0
161	8	4	T	0
618	107	6	A	0
503	77	5	L	1
74	59	4	T	1
154	15	4	T	0
44	102	4	T	0
149	46	4	T	1
83	63	4	T	1
52	59	4	T	1
158	45	4	T	1
107	23	4	T	1
26	10	4	T	0
115	0	0	Z	0
12	33	4	T	0
60	32	4	T	1
33	7	4	T	0
10	11	4	T	0
112	14	4	T	0
22	21	4	T	0
548	87	5	L	0
821	82	0	Z	0
458	686	7	M	0
144	867	6	A	0
144	475	6	A	0
74	410	6	A	0
506	94	5	L	0
540	56	5	L	0
101	44	4	T	1
178	19	4	T	0
102	339	6	A	0
222	11	4	T	0
101	67	4	T	1
282	11	4	T	0
172	52	4	T	1
105	45	4	T	1
317	20	0	Z	0
97	41	4	T	1
361	2	0	Z	0
102	39	4	T	1
334	20	0	Z	0
356	5	0	Z	0
