x	y	id	label	task_id
500	486	7	M	0
258	402	7	M	0
129	895	6	A	0
51	946	0	Z	0
208	857	7	M	0
114	742	6	A	0
146	881	6	A	0
510	884	7	M	0
650	129	6	A	0
848	102	0	Z	0
939	345	7	M	0
953	544	7	M	0
928	912	7	M	0
952	960	0	Z	0
908	169	7	M	0
825	79	0	Z	0
86	143	6	A	0
179	201	6	A	0
147	732	6	A	0
156	908	6	A	0
164	957	0	Z	0
182	15	4	T	0
287	98	4	T	0
341	162	6	A	0
122	556	6	A	1
175	852	6	A	0
222	845	7	M	0
334	363	7	M	0
457	150	6	A	0
281	182	7	M	0
44	72	4	T	1
859	106	0	Z	0
916	131	0	Z	0
593	3	0	Z	0
420	11	4	T	0
529	35	0	Z	0
634	2	0	Z	0
564	60	5	L	1
644	50	5	L	0
568	62	5	L	1
572	36	0	Z	0
591	32	0	Z	0
610	55	5	L	2
648	19	0	Z	0
873	21	0	Z	0
954	92	0	Z	0
289	282	7	M	0
183	760	6	A	0
182	862	6	A	0
928	121	0	Z	0
531	210	7	M	0
390	152	6	A	2
78	46	4	T	0
36	6	4	T	0
109	753	6	A	0
194	823	7	M	0
759	136	6	A	0
838	110	0	Z	0
360	38	4	T	0
240	134	6	A	0
262	111	4	T	0
440	192	7	M	0
350	117	0	Z	0
116	26	4	T	0
206	15	4	T	0
243	136	6	A	1
817	55	0	Z	0
869	145	0	Z	0
833	240	7	M	0
959	818	7	M	0
165	656	6	A	0
199	705	7	M	0
222	24	4	T	0
414	125	0	Z	0
400	150	6	A	2
501	169	7	M	0
966	855	7	M	0
125	718	6	A	0
159	796	6	A	0
204	734	7	M	0
86	648	6	A	0
290	46	4	T	0
395	10	4	T	0
815	207	7	M	0
844	316	7	M	0
834	134	6	A	0
869	87	0	Z	0
593	679	7	M	0
338	405	7	M	0
283	87	4	T	0
443	63	4	T	0
875	46	0	Z	0
943	7	0	Z	0
846	29	0	Z	0
916	12	0	Z	0
951	5	0	Z	0
909	60	0	Z	0
876	10	0	Z	0
933	36	0	Z	0
950	36	0	Z	0
974	20	0	Z	0
