x	y	id	label	task_id
500	399	7	M	0
505	124	6	A	0
203	85	4	T	0
239	35	4	T	1
229	55	4	T	1
635	90	0	Z	0
690	454	7	M	0
262	687	6	A	0
217	756	6	A	0
199	70	4	T	1
110	14	4	T	0
230	657	6	A	0
217	737	6	A	0
124	184	6	A	2
29	60	4	T	3
457	102	6	A	0
345	2	0	Z	0
144	33	4	T	1
60	98	0	Z	0
145	102	0	Z	0
493	120	6	A	0
616	81	0	Z	0
870	144	0	Z	0
603	379	7	M	0
132	109	0	Z	0
83	30	4	T	1
252	102	0	Z	0
444	165	7	M	0
273	595	6	A	0
200	651	6	A	0
478	117	6	A	0
89	90	4	T	0
222	65	4	T	1
87	68	4	T	1
266	37	4	T	1
259	82	4	T	0
186	87	4	T	0
249	99	0	Z	0
280	770	6	A	0
186	764	6	A	0
248	141	0	Z	0
202	56	4	T	1
652	116	6	A	0
219	755	6	A	0
734	96	0	Z	0
843	143	6	A	0
856	162	7	M	2
392	466	7	M	0
269	547	6	A	0
195	562	6	A	0
251	502	6	A	0
172	497	6	A	0
290	764	6	A	0
261	794	0	Z	0
158	532	6	A	0
202	515	6	A	0
222	338	6	A	0
169	153	6	A	2
102	5	0	Z	0
224	5	0	Z	0
210	221	6	A	2
222	686	6	A	0
217	795	0	Z	0
491	745	7	M	0
218	394	6	A	0
206	362	6	A	0
85	492	6	A	0
210	346	6	A	0
154	241	6	A	2
143	38	4	T	1
590	274	7	M	0
156	31	4	T	1
242	38	4	T	1
150	76	4	T	1
676	104	6	A	0
728	85	0	Z	0
186	490	6	A	0
251	562	6	A	0
180	70	4	T	1
243	138	0	Z	0
228	343	6	A	0
168	391	6	A	0
201	751	6	A	0
225	686	6	A	0
250	742	6	A	0
42	339	6	A	0
133	48	4	T	1
28	0	0	Z	0
195	115	0	Z	0
248	482	6	A	0
187	388	6	A	0
299	313	6	A	0
90	116	0	Z	0
0	37	0	Z	0
269	29	4	T	1
686	468	7	M	0
276	778	6	A	0
180	745	6	A	0
252	81	4	T	0
241	6	4	T	0
260	90	0	Z	0
