x	y	id	label	task_id
179	13	4	T	0
156	51	4	T	0
336	76	4	T	0
525	4	0	Z	0
72	12	4	T	0
769	172	7	M	0
520	155	6	A	0
946	185	7	M	0
65	610	6	A	0
619	167	7	M	0
609	161	0	Z	0
629	148	6	A	0
625	178	7	M	0
601	162	0	Z	0
639	157	6	A	0
624	154	6	A	0
607	162	0	Z	0
632	151	6	A	0
633	187	7	M	0
628	150	6	A	0
619	171	7	M	0
771	152	6	A	0
603	191	7	M	0
797	171	7	M	2
646	184	7	M	0
667	152	6	A	0
473	172	7	M	0
936	169	7	M	0
624	164	0	Z	0
930	173	7	M	0
906	182	7	M	0
949	184	7	M	0
936	193	7	M	0
900	179	7	M	0
943	158	0	Z	0
904	155	0	Z	0
937	157	0	Z	0
929	147	0	Z	0
919	162	0	Z	0
904	186	7	M	0
928	170	7	M	0
921	191	7	M	0
932	174	7	M	0
911	184	7	M	0
931	192	7	M	0
932	176	7	M	0
909	155	0	Z	0
909	149	0	Z	0
928	173	7	M	0
909	162	0	Z	0
548	446	7	M	0
457	478	7	M	0
542	440	7	M	0
648	415	7	M	0
394	674	7	M	0
937	187	7	M	0
938	190	7	M	0
922	152	0	Z	0
917	151	0	Z	0
936	174	7	M	0
629	154	6	A	0
939	147	0	Z	0
523	179	7	M	0
602	182	7	M	0
925	187	7	M	0
525	183	7	M	0
925	175	7	M	0
505	187	7	M	0
926	174	7	M	0
528	170	7	M	0
523	169	7	M	0
925	159	0	Z	0
523	148	6	A	0
933	170	7	M	0
533	161	0	Z	0
618	179	7	M	0
924	157	0	Z	0
533	192	7	M	0
908	155	0	Z	0
504	187	7	M	0
919	179	7	M	0
526	147	6	A	0
933	167	7	M	0
530	176	7	M	0
900	169	7	M	0
173	43	4	T	0
159	79	4	T	1
333	76	4	T	0
510	31	0	Z	0
87	1	0	Z	0
181	21	4	T	0
177	80	4	T	3
346	67	4	T	0
512	15	0	Z	0
51	22	4	T	0
175	15	4	T	0
162	63	4	T	1
301	61	4	T	0
519	16	0	Z	0
84	46	4	T	0
