x	y	id	label	task_id
11	49	4	T	0
181	57	4	T	1
373	75	5	L	0
52	41	4	T	1
539	28	0	Z	0
156	306	7	M	0
166	112	6	A	0
75	292	6	A	0
173	287	7	M	0
151	103	0	Z	0
50	444	6	A	0
90	589	6	A	0
87	315	6	A	0
80	587	6	A	0
64	319	6	A	0
381	416	7	M	0
541	189	7	M	0
674	215	7	M	0
522	160	7	M	0
970	219	7	M	0
384	131	6	A	0
58	277	6	A	0
381	108	6	A	0
75	168	6	A	2
367	103	0	Z	0
417	446	7	M	0
255	516	7	M	0
508	405	7	M	0
444	452	7	M	0
538	567	7	M	0
362	103	0	Z	0
352	110	6	A	0
369	104	0	Z	0
379	121	6	A	0
386	893	0	Z	0
75	891	0	Z	0
82	359	6	A	0
95	326	6	A	0
66	356	6	A	0
79	345	6	A	0
92	316	6	A	0
190	164	7	M	0
77	301	6	A	0
199	163	7	M	0
62	290	6	A	0
87	410	6	A	0
91	232	6	A	2
371	113	6	A	0
82	347	6	A	0
184	101	4	T	0
524	213	7	M	0
639	159	7	M	2
548	161	7	M	0
641	417	7	M	0
627	394	7	M	0
70	277	6	A	0
154	320	0	Z	0
78	307	6	A	0
193	288	7	M	0
57	314	6	A	0
57	298	6	A	0
177	297	7	M	0
152	286	6	A	0
156	298	7	M	0
159	299	7	M	0
505	429	7	M	0
519	198	7	M	0
601	431	7	M	0
506	431	7	M	0
500	419	7	M	0
167	149	0	Z	0
61	293	6	A	0
193	158	7	M	0
69	286	6	A	0
150	138	6	A	0
175	150	0	Z	0
80	310	6	A	0
190	154	7	M	0
76	310	6	A	0
163	148	0	Z	0
160	175	7	M	0
153	277	6	A	0
197	175	7	M	0
166	314	7	M	0
178	179	7	M	0
93	138	0	Z	0
191	291	7	M	0
158	288	7	M	0
183	298	7	M	0
174	292	7	M	0
168	150	0	Z	0
97	282	6	A	0
171	160	7	M	0
57	287	6	A	0
194	165	7	M	0
630	179	7	M	0
631	188	7	M	0
500	191	7	M	0
643	142	6	A	0
641	214	7	M	0
