x	y	id	label	task_id
199	47	4	T	0
357	9	4	T	0
25	79	4	T	0
67	69	4	T	1
394	97	0	Z	0
215	477	6	A	0
159	920	6	A	0
4	886	0	Z	0
29	832	6	A	0
38	603	6	A	0
616	176	7	M	0
697	209	7	M	0
822	149	6	A	0
393	455	6	A	0
507	462	7	M	0
538	181	7	M	0
546	163	7	M	0
549	173	7	M	0
522	148	0	Z	0
529	184	7	M	0
546	168	7	M	0
532	191	7	M	0
504	168	7	M	0
568	171	7	M	0
276	131	6	A	0
501	189	7	M	0
536	179	7	M	0
255	184	6	A	2
532	191	7	M	0
506	193	7	M	0
454	177	7	M	0
904	180	7	M	0
490	745	7	M	0
494	757	7	M	0
486	757	7	M	0
563	232	7	M	0
259	541	6	A	0
245	821	6	A	0
554	784	7	M	0
519	756	7	M	0
514	182	7	M	0
397	167	6	A	0
533	175	7	M	0
545	177	7	M	0
384	164	6	A	0
579	228	7	M	0
260	551	6	A	0
581	805	7	M	0
281	545	6	A	0
579	816	7	M	0
548	153	7	M	0
526	147	6	A	0
379	194	6	A	0
540	149	0	Z	0
528	173	7	M	0
527	175	7	M	0
362	195	6	A	0
364	147	6	A	0
528	161	7	M	0
367	181	6	A	0
472	160	7	M	0
902	186	7	M	0
453	152	7	M	0
949	175	7	M	0
468	180	7	M	0
544	168	7	M	0
540	171	7	M	0
533	162	7	M	0
502	181	7	M	0
510	185	7	M	0
483	179	7	M	0
932	182	7	M	0
478	185	7	M	0
902	166	7	M	0
462	150	0	Z	0
942	151	6	A	0
493	165	7	M	0
933	152	0	Z	0
467	172	7	M	0
923	173	7	M	0
902	162	7	M	0
477	163	7	M	0
946	155	7	M	0
465	159	7	M	0
923	185	7	M	0
946	150	6	A	0
499	150	0	Z	0
901	184	7	M	0
475	148	0	Z	0
920	148	6	A	0
190	30	4	T	0
378	36	4	T	0
14	52	4	T	0
78	73	4	T	1
353	89	4	T	0
911	190	7	M	0
490	193	7	M	0
910	195	7	M	0
452	156	7	M	0
935	156	7	M	0
