x	y	id	label	task_id
19	89	4	T	0
187	78	4	T	2
398	49	5	L	0
74	40	4	T	1
508	45	5	L	0
948	169	7	M	0
795	137	6	A	0
475	156	7	M	0
646	157	7	M	2
939	183	7	M	0
441	422	7	M	0
413	549	7	M	0
399	515	7	M	0
646	506	7	M	0
546	537	7	M	0
61	816	6	A	0
71	898	0	Z	0
139	28	4	T	1
79	149	0	Z	0
386	126	6	A	0
637	179	7	M	0
631	177	7	M	0
642	172	7	M	2
611	149	0	Z	0
634	148	0	Z	0
73	395	6	A	0
119	188	6	A	0
59	165	6	A	2
68	100	4	T	0
386	120	6	A	0
525	112	6	A	0
254	122	6	A	0
598	878	7	M	0
81	173	6	A	2
293	143	6	A	0
66	158	6	A	2
120	164	6	A	0
252	115	6	A	0
72	98	4	T	0
278	92	4	T	0
60	176	6	A	0
288	119	6	A	0
567	176	7	M	2
523	167	7	M	0
367	102	0	Z	0
360	170	7	M	0
523	147	0	Z	0
287	105	0	Z	0
258	114	6	A	0
584	144	6	A	0
357	176	7	M	0
520	174	7	M	0
391	118	6	A	0
594	175	7	M	2
386	120	6	A	0
351	104	0	Z	0
501	140	6	A	0
363	103	0	Z	0
67	171	6	A	2
367	112	6	A	0
368	137	6	A	0
80	161	6	A	2
267	136	6	A	0
585	153	7	M	2
563	95	5	L	0
389	135	6	A	0
525	162	7	M	0
261	129	6	A	0
291	158	7	M	0
259	174	7	M	0
398	139	6	A	0
250	138	6	A	0
397	93	5	L	0
291	163	7	M	0
522	121	6	A	0
