x	y	id	label	task_id
48	195	6	A	2
98	34	4	T	1
161	683	6	A	0
48	679	6	A	0
172	472	6	A	0
545	139	6	A	0
764	131	6	A	0
481	151	7	M	0
601	125	6	A	0
919	141	6	A	0
953	166	7	M	0
915	178	7	M	0
951	161	7	M	3
940	187	7	M	0
535	146	0	Z	0
42	248	6	A	2
50	270	6	A	1
88	266	6	A	2
787	260	7	M	0
526	275	7	M	0
73	252	6	A	2
54	242	6	A	2
539	278	7	M	0
235	254	6	A	2
66	242	6	A	2
56	254	6	A	2
77	264	6	A	2
53	261	6	A	2
78	264	6	A	2
75	240	6	A	2
499	187	7	M	0
679	180	7	M	0
353	126	6	A	0
927	173	7	M	2
352	148	7	M	0
365	139	6	A	0
338	135	0	Z	0
751	141	6	A	0
759	129	6	A	0
512	148	7	M	0
523	247	7	M	0
516	268	7	M	0
535	245	7	M	0
89	244	6	A	2
65	251	6	A	2
77	256	6	A	2
76	266	6	A	2
60	268	6	A	2
91	278	6	A	1
96	257	6	A	2
