x	y	id	label	task_id
87	48	4	T	0
165	741	6	A	0
160	854	6	A	0
188	333	6	A	0
252	92	4	T	0
376	121	0	Z	0
387	450	7	M	0
387	115	4	T	0
381	539	7	M	0
374	117	0	Z	0
368	110	4	T	0
363	184	7	M	0
666	165	0	Z	0
472	157	6	A	0
611	151	6	A	0
536	170	7	M	0
687	219	7	M	0
677	574	7	M	0
643	561	7	M	0
694	567	7	M	0
51	419	6	A	0
65	399	6	A	0
79	417	6	A	0
87	194	6	A	2
115	396	6	A	0
62	422	6	A	0
297	155	6	A	1
124	460	6	A	0
263	250	7	M	0
77	152	6	A	0
514	237	7	M	0
832	231	7	M	0
994	218	0	Z	0
636	171	7	M	0
605	196	7	M	0
905	219	7	M	0
525	180	7	M	0
689	159	6	A	0
666	225	7	M	0
657	151	6	A	0
280	152	6	A	1
308	443	7	M	0
118	868	6	A	0
95	817	6	A	0
134	449	6	A	0
63	465	6	A	0
97	486	6	A	0
90	476	6	A	0
78	446	6	A	0
62	437	6	A	0
