x	y	t	id	label	task_id
317	437	0	7	M	0
218	271	200	7	M	0
132	243	400	7	M	0
40	75	2000	0	Z	0
350	200	2200	7	M	1
305	229	2400	7	M	0
64	32	2600	4	T	0
104	5	3400	4	T	0
172	5	3600	4	T	0
261	19	3800	4	T	0
332	25	4000	4	T	0
398	28	4200	4	T	3
577	494	4400	7	M	2
30	578	4600	6	A	0
129	821	4800	7	M	0
96	862	5000	6	A	0
15	198	5200	6	A	0
21	90	5600	6	A	3
24	484	5800	6	A	0
56	39	6000	4	T	0
20	52	6200	4	T	0
81	69	6400	0	Z	0
126	70	6600	0	Z	0
576	458	6800	7	M	2
536	538	7000	7	M	0
87	362	7200	7	M	0
40	384	7400	7	M	0
564	543	7600	7	M	0
568	576	7800	7	M	2
397	512	8000	7	M	0
222	506	8200	7	M	0
178	562	8400	7	M	0
220	257	8600	7	M	0
301	263	8800	7	M	0
417	471	9000	7	M	0
139	346	9200	7	M	0
425	384	9400	7	M	2
414	428	9600	7	M	2
433	425	9800	7	M	2
599	566	10000	7	M	2
566	550	10200	7	M	2
94	642	10400	7	M	0
99	573	10600	7	M	0
169	575	10800	7	M	0
169	537	11000	7	M	0
122	748	11200	7	M	0
128	687	11400	7	M	0
120	714	11600	7	M	0
95	797	11800	7	M	0
128	186	12000	7	M	0
126	299	12200	7	M	0
136	323	12400	7	M	0
87	57	12600	4	T	0
