x	y	t	id	label	task_id
277	471	0	7	M	0
140	377	200	7	M	0
102	340	400	7	M	0
88	305	600	7	M	0
291	246	800	7	M	1
391	385	1000	7	M	2
390	443	1200	7	M	0
298	256	1400	7	M	3
268	245	1600	7	M	0
295	242	1800	7	M	1
57	196	2000	7	M	0
67	76	2200	0	Z	0
139	75	2400	0	Z	0
172	85	2600	0	Z	0
415	377	2800	7	M	2
419	401	3000	7	M	2
417	439	3200	7	M	2
403	471	3400	7	M	0
431	465	3600	7	M	0
167	7	3800	4	T	0
54	6	4000	4	T	0
363	885	4200	6	A	1
443	374	4400	7	M	2
423	423	4600	7	M	2
389	878	4800	6	A	0
132	545	5000	7	M	0
170	539	5200	7	M	0
346	892	5400	6	A	1
569	463	5600	7	M	2
193	432	5800	7	M	0
43	420	6000	7	M	0
45	452	6200	7	M	0
347	847	6400	6	A	0
385	854	6600	6	A	0
269	229	6800	7	M	0
55	162	7000	7	M	0
51	82	7200	0	Z	0
86	77	7400	0	Z	0
158	82	7600	0	Z	0
81	73	7800	0	Z	0
144	111	8000	0	Z	3
380	311	8200	7	M	2
528	482	8400	7	M	2
588	542	8600	7	M	2
585	554	8800	7	M	2
157	555	9000	7	M	0
88	546	9200	7	M	0
181	558	9400	7	M	0
69	1	9600	4	T	0
150	5	10200	4	T	0
202	3	10400	4	T	0
317	0	10600	0	Z	0
364	0	10800	0	Z	0
73	936	11000	0	Z	0
41	953	11200	0	Z	0
53	960	11400	0	Z	0
506	949	11600	0	Z	0
301	868	11800	6	A	0
341	886	12000	6	A	1
364	877	12200	6	A	0
494	397	12400	7	M	0
507	412	12600	7	M	2
412	422	12800	7	M	2
331	254	13000	7	M	1
427	437	13200	7	M	2
346	852	13400	6	A	0
396	863	13600	6	A	0
429	403	13800	7	M	2
414	440	14000	7	M	2
392	398	14200	7	M	2
409	423	14400	7	M	2
351	864	14600	6	A	2
375	862	14800	6	A	2
407	348	15000	7	M	2
336	226	15200	7	M	1
332	243	15400	7	M	1
332	831	15600	7	M	0
254	351	15800	7	M	0
403	393	16000	7	M	2
416	427	16200	7	M	2
434	430	16400	7	M	2
580	527	16600	7	M	2
580	531	16800	7	M	2
