x	y	id	label	task_id
500	490	7	M	0
445	472	7	M	0
171	6	4	T	0
113	30	4	T	0
332	28	4	T	0
240	95	4	T	0
293	185	6	A	3
248	163	6	A	2
211	107	0	Z	0
148	99	0	Z	0
68	91	4	T	0
248	63	4	T	0
381	21	4	T	0
222	31	4	T	0
349	14	4	T	0
217	51	4	T	0
331	38	4	T	0
254	31	4	T	0
142	133	6	A	0
386	964	0	Z	0
513	830	7	M	0
783	904	7	M	0
855	945	0	Z	0
211	784	6	A	0
71	269	6	A	0
160	326	6	A	0
640	158	7	M	0
265	93	4	T	0
140	447	6	A	0
306	552	6	A	0
251	260	6	A	0
246	144	6	A	0
329	65	4	T	0
203	122	6	A	0
346	128	6	A	0
897	806	7	M	0
731	942	0	Z	0
973	879	0	Z	0
254	903	6	A	0
63	192	6	A	0
66	63	4	T	1
302	29	4	T	0
833	931	7	M	0
896	885	7	M	0
844	951	0	Z	0
816	965	0	Z	0
877	973	0	Z	0
831	976	0	Z	0
805	876	7	M	0
516	769	7	M	0
364	159	6	A	0
336	49	4	T	0
707	127	6	A	0
213	79	4	T	2
347	19	4	T	0
88	904	6	A	0
229	951	0	Z	0
363	971	0	Z	0
119	648	6	A	0
323	30	4	T	0
208	62	4	T	2
123	98	0	Z	0
276	745	6	A	0
224	1	0	Z	0
210	710	6	A	0
237	940	6	A	0
245	149	6	A	0
201	61	4	T	2
295	11	4	T	0
219	139	6	A	0
169	685	6	A	0
327	572	6	A	0
258	109	0	Z	0
337	29	4	T	0
229	30	4	T	0
73	1	0	Z	0
272	52	4	T	0
335	66	4	T	0
287	465	6	A	0
254	740	6	A	0
238	886	6	A	1
327	974	0	Z	0
814	932	7	M	0
958	825	7	M	0
835	835	7	M	0
840	729	7	M	0
832	160	7	M	2
540	201	7	M	0
298	386	6	A	0
205	396	6	A	0
65	33	4	T	0
180	33	4	T	0
479	162	7	M	0
212	768	6	A	0
791	978	0	Z	0
836	962	0	Z	0
825	949	0	Z	0
910	942	0	Z	0
422	497	6	A	0
897	122	6	A	0
224	75	4	T	2
