x	y	id	label	task_id
500	459	7	M	0
573	102	0	Z	0
485	74	5	L	1
233	94	4	T	0
193	16	4	T	0
208	100	4	T	0
127	157	6	A	0
198	78	4	T	2
586	180	7	M	0
682	185	7	M	0
595	134	6	A	0
282	869	7	M	0
164	45	4	T	1
83	58	4	T	1
10	51	4	T	0
575	70	5	L	3
613	53	5	L	0
457	107	6	A	0
477	180	7	M	0
505	58	5	L	1
20	3	4	T	0
128	23	4	T	1
254	99	4	T	0
503	68	5	L	1
605	59	5	L	3
708	86	0	Z	0
130	853	6	A	0
100	885	0	Z	0
109	169	6	A	0
122	45	4	T	1
101	227	6	A	0
39	8	4	T	0
167	17	4	T	0
57	32	4	T	1
166	5	4	T	0
92	21	4	T	3
81	37	4	T	1
143	80	4	T	0
308	98	0	Z	0
68	82	4	T	0
158	126	6	A	0
276	113	6	A	0
671	111	6	A	0
815	181	7	M	0
636	75	5	L	3
53	43	4	T	1
203	58	4	T	1
595	1	0	Z	0
37	19	4	T	0
196	34	4	T	1
50	13	4	T	0
195	37	4	T	1
459	43	5	L	0
548	11	0	Z	0
478	56	5	L	1
116	55	4	T	1
179	3	4	T	0
97	27	4	T	1
213	11	4	T	0
91	25	4	T	1
89	47	4	T	1
120	14	4	T	0
122	8	4	T	0
129	8	4	T	0
81	5	4	T	0
152	35	4	T	1
178	865	7	M	0
500	93	5	L	0
592	94	5	L	0
731	96	0	Z	0
817	212	7	M	0
111	61	4	T	1
174	69	4	T	1
101	87	4	T	0
149	26	4	T	1
115	50	4	T	1
153	28	4	T	1
109	9	4	T	0
145	13	4	T	0
108	21	4	T	3
178	13	4	T	0
146	43	4	T	1
197	23	4	T	1
162	1	0	Z	0
217	14	4	T	0
176	5	4	T	0
226	9	4	T	0
78	14	4	T	0
152	58	4	T	1
255	28	4	T	0
207	8	4	T	0
230	7	4	T	0
254	2	4	T	0
245	0	0	Z	0
235	20	4	T	0
231	0	0	Z	0
210	8	4	T	0
257	13	4	T	0
187	3	4	T	0
51	238	6	A	2
200	82	4	T	0
