x	y	id	label	task_id
84	153	6	A	0
77	19	4	T	0
80	221	6	A	2
55	84	4	T	0
65	845	6	A	0
797	137	6	A	0
544	104	5	L	0
666	133	6	A	0
615	178	7	M	0
920	147	0	Z	0
615	192	7	M	0
544	187	7	M	0
609	152	6	A	0
340	178	7	M	0
536	149	6	A	0
499	171	7	M	0
643	176	7	M	0
483	190	7	M	0
602	149	6	A	0
461	153	6	A	0
644	155	6	A	0
919	170	7	M	0
494	194	7	M	2
648	159	6	A	0
907	170	7	M	0
791	176	7	M	2
378	477	7	M	0
520	190	7	M	0
534	171	7	M	0
501	160	6	A	0
530	160	6	A	0
506	150	6	A	0
546	165	0	Z	0
530	179	7	M	0
536	188	7	M	0
133	426	6	A	0
138	162	6	A	0
253	185	7	M	0
132	204	6	A	2
139	172	6	A	2
510	179	7	M	0
516	238	7	M	0
599	169	7	M	0
680	214	7	M	0
394	193	7	M	0
132	211	6	A	2
101	206	6	A	2
382	161	6	A	0
102	176	6	A	2
51	170	6	A	2
